headline,date,snippet,url
Spotify Is Said to Be Seeking $500 Million in New Funds,2016-01-28T00:00,"The streaming music service is seeking more money to better compete with rivals like Apple and Pandora, according to a person briefed on the plans....",https://www.nytimes.com/2016/01/28/business/media/spotify-is-said-to-be-seeking-500-million-in-new-funds.html
Market Slides Back After Fed Announcement,2016-01-28T00:00,Shares of Apple and Boeing were lower after their earnings reports disappointed investors....,https://www.nytimes.com/2016/01/28/business/daily-stock-market-activity.html
Apple Plans $12 Billion Bond Sale for Buybacks and Dividends,2016-02-17T00:00,"Apple often uses the debt markets despite having $215.7 billion in cash, largely because most of that is abroad and would be taxed if brought home....",https://www.nytimes.com/2016/02/17/business/dealbook/apple-plans-12-billion-bond-sale-for-buybacks-and-dividends.html
Justice Department Calls Apple’s Refusal to Unlock iPhone a ‘Marketing Strategy’,2016-02-20T00:00,Prosecutors offered a sharp rejoinder to Apple’s position that refusing to help the government was a matter of protecting customers’ privacy....,https://www.nytimes.com/2016/02/20/business/justice-department-calls-apples-refusal-to-unlock-iphone-a-marketing-strategy.html
"For Apple, a Search for a Moral High Ground in a Heated Debate",2016-02-23T00:00,"Is the company’s primary moral obligation to the help the government, protect its customers’ privacy or maximize profits for its shareholders?...",https://www.nytimes.com/2016/02/23/business/dealbook/for-apple-the-moral-high-ground-lacks-clearly-defined-boundaries.html
Apple Showdown Heightens Challenge of Encrypted Data,2016-02-23T00:00,The question is how the courts will apply constitutional protections drafted in the 18th century to deal with the rapidly changing world of digital technology....,https://www.nytimes.com/2016/02/23/business/dealbook/apple-showdown-heightens-challenge-of-encrypted-data.html
Appeals Court Overturns Apple’s Win Over Samsung,2016-02-27T00:00,"A United States appeals court overturned a $120 million jury verdict against Samsung, handing the company a significant victory in a longstanding patent feud with Apple....",https://www.nytimes.com/2016/02/27/business/appeals-court-overturns-apples-win-over-samsung.html
Review: ‘Dark Territory’ Illuminates Cybersecurity’s Shadows,2016-03-01T00:00,"Fred Kaplan tackles a subject that, as the current controversy over Apple’s standoff with the Justice Department confirms, attracts fierce partisans....",https://www.nytimes.com/2016/03/01/business/dealbook/book-review-dark-territory-illuminates-cybersecuritys-shadows.html
Mac ‘Ransomware’ Attack Exposes Vulnerability of Apple Users,2016-03-08T00:00,"The infected software affected a relatively small number of people over the weekend, but it pierces an image of safety long enjoyed by fans of the brand....",https://www.nytimes.com/2016/03/08/business/mac-ransomware-attack-exposes-vulnerability-of-apple-users.html
Bridgewater Names Ex-Apple ‘Podfather’ a Co-C.E.O.,2016-03-11T00:00,"Mr. Rubinstein, who worked closely with Steve Jobs for many years and most recently led Apple’s iPod team, will join the hedge fund in May....",https://www.nytimes.com/2016/03/11/business/dealbook/bridgewater-names-new-co-chief-executive.html
"Apple iPhone Hearing, VW Diesel Update and Luxury Cars",2016-03-21T00:00,"A look at government economic reports, congressional hearings, earnings reports and central banking moves expected in the coming week....",https://www.nytimes.com/2016/03/21/business/apple-iphone-hearing-vw-diesel-update-and-luxury-cars.html
Apple May Be Willing to Risk Contempt Charge,2016-03-22T00:00,"A judge can hold Apple in contempt for refusing to comply with an order to unlock an iPhone, but the threat may be ineffective....",https://www.nytimes.com/2016/03/22/business/dealbook/apple-may-be-willing-to-risk-contempt-charge.html
Apple’s First Foray Into Original TV Is a Series About Apps,2016-03-25T00:00,"Apple said it would work with two veteran television executives and the entertainer Will.i.am on the show, about which it disclosed few details....",https://www.nytimes.com/2016/03/25/business/media/apples-first-foray-into-original-tv-is-a-series-about-apps.html
Yellen’s Remarks Move Market to Year’s Highest Point,2016-03-30T00:00,"Apple and Microsoft led tech stocks higher, while energy companies fell along with the price of oil....",https://www.nytimes.com/2016/03/30/business/daily-stock-market-activity.html
"To Woo Apple, Foxconn Bets $3.5 Billion on Sharp",2016-03-31T00:00,"The move by the Taiwan manufacturing company is intended to strengthen its ties to the iPhone maker, which uses Sharp screens....",https://www.nytimes.com/2016/03/31/business/dealbook/foxconn-sharp.html
"SoundCloud Starts Subscription Plan, Taking On Spotify and Apple",2016-03-31T00:00,SoundCloud’s $10-a-month service will give users access to millions more songs and allow them to listen offline....,https://www.nytimes.com/2016/03/30/business/media/soundcloud-starts-subscription-plan-taking-on-spotify-and-apple.html
"In New Filing, Apple Resists F.B.I.’s Call to Open iPhone in Drug Case",2016-04-16T01:40,The dispute began two months ago when the federal agency sought Apple’s help to gain access to a phone used by an attacker in a mass shooting....,https://www.nytimes.com/2016/04/16/business/in-new-filing-apple-resists-fbis-call-to-open-iphone-in-drug-case.html
"Apple to Testify Again, and VW Due Date Nears",2016-04-18T00:00,"Apple and the F.B.I. will defend their positions on encryption. And Volkswagen faces a Thursday deadline to present its plan to fix 600,000 diesel cars in the United States....",https://www.nytimes.com/2016/04/18/business/apple-to-testify-again-and-vw-due-date-nears.html
"Bill Campbell, Coach of Silicon Valley Stars, Dies at 75",2016-04-19T04:00,"Mr. Campbell, who advised the likes of Steve Jobs at Apple and Larry Page at Google, helped shape the technology industry....",https://www.nytimes.com/2016/04/19/business/bill-campbell-coach-of-silicon-valley-stars-dies-at-75.html
"On Encryption Battle, Apple Has Advocates in Ex-National Security Officials",2016-04-23T00:00,More than a half-dozen prominent former national security officials support Apple in the debate over balancing privacy and security in the digital age....,https://www.nytimes.com/2016/04/23/business/on-encryption-battle-apple-has-advocates-in-ex-national-security-officials.html
Technology and Banking Sectors Brace for Earnings Reports,2016-04-25T00:00,"First-quarter results are expected to be in for Facebook, Amazon, Apple and Twitter, as well as for some of Europe’s largest banks....",https://www.nytimes.com/2016/04/25/business/technology-and-banking-sectors-brace-for-earnings-reports.html
Wall Street Mostly Higher as Energy Shares Advance,2016-04-28T00:00,Shares of Twitter and Apple were down as quarterly reports for both companies disappointed investors....,https://www.nytimes.com/2016/04/28/business/daily-stock-market-activity.html
Carl Icahn Says He Has Sold His Stake in Apple Over China Concerns,2016-04-29T00:00,Mr. Icahn says he is worried the country’s government could make it difficult for the company to do business there....,https://www.nytimes.com/2016/04/29/business/dealbook/carl-icahn-says-he-has-sold-stake-in-apple.html
Apple’s Slumping Shares Lead Market Lower,2016-04-29T00:00,"Apple pulled technology companies lower after Carl Icahn said he had sold his shares, and consumer companies also lost ground....",https://www.nytimes.com/2016/04/29/business/daily-stock-market-activity.html
"Podcasts Surge, but Producers Fear Apple Isn’t Listening",2016-05-08T00:00,"The podcast has soared in popularity. But there’s not much money in it for Apple, the genre’s creator, leaving many in the community feeling neglected....",https://www.nytimes.com/2016/05/08/business/media/podcasts-surge-apple.html
MCX Delays Release of Its Mobile Payment Service,2016-05-17T00:00,"Merchant Customer Exchange’s service, known as CurrentC, had been seen as a rival to Apple Pay....",https://www.nytimes.com/2016/05/17/business/mcx-delays-release-of-its-mobile-payment-service.html
Warren Buffett Stake Suggests Apple Is All Grown Up,2016-05-20T00:00,"When a value investor buys in, it’s a sign that a high-flying growth company has joined the ranks of venerable tech companies like IBM and Intel....",https://www.nytimes.com/2016/05/20/business/buffett-stake-suggests-apple-is-all-grown-up.html
Rethinking Apple’s Recipe for Success,2016-05-27T00:00,"An aging iPhone, a tepid stock price and a pile of idle cash, however, could make even a mediocre idea look awfully tempting....",https://www.nytimes.com/2016/05/27/business/dealbook/rethinking-apples-recipe-for-success.html
"The Week Ahead: Apple to Woo Developers, and Fed to Hold Monthly Meeting",2016-06-13T00:00,The Worldwide Developers Conference is scheduled in San Francisco and China awaits a decision that could add its domestic shares to a major global stock index....,https://www.nytimes.com/2016/06/13/business/apple-to-woo-developers-and-fed-to-hold-monthly-meeting.html
"Apple Flounders, but Tidal Will Not Steady the Boat",2016-07-02T00:00,"The presumed logic is that buying Tidal will help Apple strengthen its own service, but Tidal is struggling, too....",https://www.nytimes.com/2016/07/02/business/dealbook/apple-flounders-but-tidal-will-not-steady-the-boat.html
Samsung Profit Rises on New Smartphone Screen Technology,2016-07-07T01:21,The South Korean technology conglomerate posted its best quarterly profit figure in two years as its phones held their own against Apple....,https://www.nytimes.com/2016/07/08/business/samsung-profit-rises-on-new-smartphone-screen-technology.html
"Apple, in Seeming Jab at Spotify, Proposes Simpler Songwriting Royalties",2016-07-15T22:09,Apple proposed that streaming services pay 9.1 cents for every 100 plays of a song. That would significantly increase what its rival Spotify pays....,https://www.nytimes.com/2016/07/16/business/media/apple-in-seeming-jab-at-spotify-proposes-simpler-songwriting-royalties.html
"Oil and Tech Giants’ Earnings, a Fed Meeting and an Estimate of U.S. Growth",2016-07-25T00:00,"Twitter, Facebook, Apple and Alphabet will report second-quarter results, as will BP, Shell and Exxon. And the Fed is expected to address the benchmark interest rate....",https://www.nytimes.com/2016/07/25/business/oil-and-tech-giants-earnings-a-fed-meeting-and-an-estimate-of-us-growth.html
"Under Pressure, Big Banks Vie for Instant Payment Market",2016-08-02T00:00,"Wells Fargo joined three other banks in allowing instant payments, a market that has been taken over by services like Apple Pay and PayPal’s Venmo....",https://www.nytimes.com/2016/08/02/business/dealbook/banks-mobile-payment-wells-fargo.html
Pandora Looks for a Way Out of the Doldrums. Cue Questlove.,2016-08-24T13:05,"The involvement of Questlove, of the Roots, is an important endorsement as the internet radio giant tries to compete directly with Spotify, Apple Music and Tidal....",https://www.nytimes.com/2016/08/25/business/media/pandora-looks-for-a-way-out-of-the-doldrums-cue-questlove.html
"Apple Becomes a Green Energy Supplier, With Itself as Customer",2016-08-24T04:00,"As a wholesaler, the company can cut power costs and carbon dioxide emissions. It will get much of its supply from a solar energy farm now being built....",https://www.nytimes.com/2016/08/24/business/energy-environment/as-energy-use-rises-corporations-turn-to-their-own-green-utility-sources.html
Frank Ocean’s ‘Blonde’ Amplifies Discord in the Music Business,2016-08-26T04:00,"The album’s release, through an exclusive deal with Apple, surfaced long-simmering tensions between record labels, streaming services and artists....",https://www.nytimes.com/2016/08/26/business/media/frank-oceans-blonde-amplifies-discord-in-the-music-business.html
"Morning Agenda: Truck of Takata Airbag Parts Explodes, Apple Faces Taxes, Mondelez Abandons Hershey",2016-08-30T04:00,A blast of Takata airbag parts highlights just how risky it is to transport the propellant for the components....,https://www.nytimes.com/2016/08/30/business/dealbook/mondelez-hershey-apple-tax-takata.html
"Morning Agenda: Timothy Cook’s Tax Arguments, Tronc’s ‘Just Say No’ Defense, Alphabet Drives Onto Uber’s Turf",2016-08-31T04:00,"Mr. Cook’s assertion was technically truthful, but he avoided the focus of the case — whether Apple took advantage of loopholes in Irish tax law....",https://www.nytimes.com/2016/08/31/business/dealbook/apple-tax-tronc-alphabet-uber.html
"Yesterday, Outraged by Apple’s Tax Dodge. Today, by Its Tax Bill.",2016-09-01T04:00,Lawmakers have criticized companies that avoid taxes by moving overseas. But they’re rallying to Apple’s defense after an E.U. demand for $14.5 billion in back taxes....,https://www.nytimes.com/2016/09/01/business/yesterday-outraged-by-apples-tax-dodge-today-by-its-tax-bill.html
Samsung to Recall 2.5 Million Galaxy Note 7s Over Battery Fires,2016-09-02T09:49,The recall covers 10 countries and represents a blow to the South Korean company’s effort to catch up with the Apple iPhone....,https://www.nytimes.com/2016/09/03/business/samsung-galaxy-note-battery.html
White House Pushes for Export-Import Bank Deal as Apple Readies iPhone Update,2016-09-05T04:00,"As the administration seeks a way to get an Obama nominee confirmed to the Export-Import Bank’s board, Apple plans to unveil new versions of the Apple Watch and the iPhone....",https://www.nytimes.com/2016/09/05/business/white-house-pushes-for-export-import-bank-deal-as-apple-readies-iphone-update.html
"Wall St. Ends Mainly Unchanged, Though Oil Prices Rise",2016-09-08T04:00,"Traders bid energy, airline and technology companies higher, with Apple rising as it announced new iPhone models....",https://www.nytimes.com/2016/09/08/business/daily-stock-market-activity.html
Nintendo Is Ready to Level Up to Mobile Games,2016-09-09T04:00,The appearance of Super Mario at Apple’s presentation confirms that Nintendo is ready to use top characters on mobile....,https://www.nytimes.com/2016/09/09/business/dealbook/nintendo-is-ready-to-level-up-to-mobile-games.html
"Ireland Doesn’t Want Apple’s Back Taxes, but the Irish Aren’t So Sure",2016-09-12T04:00,"After six years of belt-tightening and tax increases, many Irish workers say their government’s reluctance to collect $14.5 billion from Apple is unfair....",https://www.nytimes.com/2016/09/12/business/international/ireland-doesnt-want-apples-back-taxes-but-the-irish-arent-so-sure.html
"Morning Agenda: A.I.G.’s Ex-Chief on Trial, Apple Taxes, Driverless Updates",2016-09-13T04:00,"Eleven years after charges were filed, Maurice R. Greenberg, the former chief executive of A.I.G., finally goes on trial....",https://www.nytimes.com/2016/09/13/business/dealbook/aig-greenberg-apple-ireland-tesla-uber.html
Wall St. Closes Slightly Lower,2016-09-15T04:00,Shares of Bayer were up after the company struck a deal to acquire Monsanto. Shares of Apple also rose....,https://www.nytimes.com/2016/09/15/business/daily-stock-market-activity.html
"Wall Street Ends Higher, Led by Tech and Oil",2016-09-16T04:00,Apple stock made its fourth strong gain in a row as investors became more optimistic about early sales of its newest iPhone models....,https://www.nytimes.com/2016/09/16/business/daily-stock-market-activity.html
How Tesla and Apple Could Be Good for Each Other,2016-09-21T04:00,"Tesla is innovating in self-driving cars, solar energy and fast people-movers, but has a cash-flow problem. Apple is seen as lagging in ideas, but is flush with dormant money....",https://www.nytimes.com/2016/09/21/business/dealbook/how-tesla-and-apple-could-be-good-for-each-other.html
Apple Kicks the Tires at McLaren,2016-09-23T04:00,"A tech company and a maker of high-tech cars might seem like a good fit, but it’s hard to see how McLaren can take Apple’s vehicular ambitions far....",https://www.nytimes.com/2016/09/23/business/dealbook/apple-kicks-the-tires-at-mclaren.html
"Apple and Samsung Clash in the Supreme Court, and Sony Goes Virtual",2016-10-10T04:00,The justices will hear arguments about whether Samsung must pay Apple about $400 million for copying part of the iPhone’s design; Sony will offer the $399 PlayStation VR....,https://www.nytimes.com/2016/10/10/business/apple-and-samsung-clash-in-the-supreme-court-and-sony-goes-virtual.html
Samsung Halts Galaxy Note 7 Production as Battery Problems Linger,2016-10-11T04:00,"The move is a major setback for the world’s largest producer of smartphones, which had been gaining ground against Apple in the high-end market....",https://www.nytimes.com/2016/10/11/business/samsung-galaxy-note-fires.html
Conundrum for Justices: Does a Design Patent Cover a Whole Smartphone?,2016-10-12T04:00,Samsung is arguing that it shouldn’t have to give up all its profit from the sale of phones that copy only part of the look of an Apple iPhone....,https://www.nytimes.com/2016/10/12/business/supreme-court-samsung-apple-iphone.html
Apple and Tesla to Report Earnings,2016-10-23T22:46,Apple’s report will offer the first look at sales of the iPhone 7 and the extra business it is getting since Samsung’s troubles with the Galaxy Note 7....,https://www.nytimes.com/2016/10/24/business/apple-and-tesla-to-report-earnings.html
Wall St. Ends Mixed Amid Quarterly Earnings Reports,2016-10-26T13:59,Apple’s stock dropped after the company reported that its iPhone sales fell 5 percent from a year earlier....,https://www.nytimes.com/2016/10/27/business/stock-markets.html
"Morning Agenda: New Antitrust Era, Relief for VW Owners, Apple’s Optimism",2016-10-26T10:02,"The AT&T deal with Time Warner comes during what could be a new era for competition law, as a new generation of legal scholars concentrate on different facets of mergers....",https://www.nytimes.com/2016/10/27/business/dealbook/att-time-warner-volkswagen-apple.html
Apple Removes New York Times Apps From Its Store in China,2017-01-04T20:21,The technology giant said it was complying with a request from Chinese authorities. Apps from other international publications were still available....,https://www.nytimes.com/2017/01/04/business/media/new-york-times-apps-apple-china.html
Foxconn Considering Building Plant in U.S.,2017-01-22T19:04,"The Taiwanese company, which makes iPhones for Apple, has plans for a $7 billion American investment....",https://www.nytimes.com/2017/01/22/business/foxconn-might-build-plant-in-us.html
"Tidal, Jay Z’s Streaming Service, Sells a Stake to Sprint",2017-01-23T14:46,"Sprint bought a third of the service, which has struggled in a field dominated by streaming giants like Apple Music, Spotify and Pandora....",https://www.nytimes.com/2017/01/23/business/media/tidal-streaming-music-jayz-sprint.html
"New Apple Results Are Coming, and the Fed Prepares to Convene",2017-01-30T02:00,"After revenue declines, Apple’s results — the first since the release of the iPhone 7 — may show an increase. Fed officials will meet for the first policy-making session of the year....",https://www.nytimes.com/2017/01/29/business/new-apple-results-are-coming-and-the-fed-prepares-to-convene.html
Apple Tiptoes Into Producing Original Video but Plans to Pick Up Pace,2017-02-14T10:06,"The technology giant said it would introduce its first two shows this spring. Others, including scripted dramas, are in the pipeline....",https://www.nytimes.com/2017/02/14/business/apple-video-amazon-netflix.html
Buffett’s $1 Trillion Target for Apple Is in Sight,2017-02-27T20:13,"The billionaire investor bought even more shares of Apple, maker of the iPhone, reckoning it will be the first company with a 13-digit valuation....",https://www.nytimes.com/2017/02/27/business/dealbook/buffett-apple-trillion-dollar-valuation.html
"Bridgewater Associates, World’s Biggest Hedge Fund, Shakes Up Leadership",2017-03-01T16:31,"Ray Dalio, its founder, will step down as co-chief executive, and Jon Rubinstein, a former Apple executive hired 10 months ago to be a co-chief executive, will leave....",https://www.nytimes.com/2017/03/01/business/dealbook/ray-dalio-bridgewater-hedge-fund.html
Chinese Court Rules in Favor of Apple in Design Patent Disputes,2017-03-25T14:48,"The court, in ruling against a domestic phone maker, overturned a ban on selling iPhone 6 and iPhone 6 Plus phones in China....",https://www.nytimes.com/2017/03/25/business/25reuters-apple-china.html
Apple Faces Inquiry in China Over App Store Content,2017-04-19T16:06,Chinese authorities said they would meet with the American tech giant over video-streaming apps that they said offered forbidden content....,https://www.nytimes.com/2017/04/19/business/media/china-apple-app-store.html
Movers: Pandora’s Infusion; Apple Soars; Sinclair to Buy Tribune,2017-05-08T13:09,We’re following major developments in the markets throughout the day. Check here for the latest updates....,https://www.nytimes.com/2017/05/08/business/dealbook/movers-fed-akzo.html
Movers: Apple Hits a Market Cap Milestone,2017-05-09T12:30,We’re following major developments in the markets throughout the day. Check here for the latest updates....,https://www.nytimes.com/2017/05/09/business/dealbook/movers-fed-walt-disney-elliott.html
Apple Settles Legal Dispute With Nokia,2017-05-23T09:22,"The iPhone maker has agreed to a new licensing deal with the Finnish telecommunications company, ending a six-month battle over technology patents....",https://www.nytimes.com/2017/05/23/business/apple-nokia-patents.html
Movers: Apple’s Developers Conference,2017-06-05T11:48,"Apple holds its annual developers conference, with its chief executive, Tim Cook, set to deliver the keynote address....",https://www.nytimes.com/2017/06/05/business/dealbook/movers-apples-wwdc-socgen.html
"Apple’s W.W.D.C., and Energy Ministers Meeting: The Week Ahead",2017-06-05T01:00,"The technology company will show off new software and hardware on Monday, and delegations from over two dozen countries will discuss clean energy investments....",https://www.nytimes.com/2017/06/04/business/apple-will-host-annual-developers-conference-and-global-energy-ministers-are-to-meet.html
"Pandora, Faded Star of Online Music, Gets Cash Infusion From Sirius XM",2017-06-09T23:50,"Once a pioneer in the streaming music business, Pandora is facing stiff competition from Spotify and Apple Music, among others. Now it has turned to the satellite radio provider for help....",https://www.nytimes.com/2017/06/09/business/dealbook/pandora.html
"Apple Customer Data in China Was Sold Illegally, Police Say",2017-06-09T11:55,The reported security breach highlights rising worries about cybertheft in a country where few expect the central government to respect their privacy....,https://www.nytimes.com/2017/06/09/business/china-apple-personal-data-sold.html
A Slump in Tech Stocks That Leaves Some Investors Mystified,2017-06-12T20:13,"Shares of Netflix, Apple and other giant technology companies that have powered a market rally have taken an uncharacteristic pause....",https://www.nytimes.com/2017/06/12/business/dealbook/stocks-netflix-apple-facebook-google-amazon.html
"Cash Faces a New Challenger in Zelle, a Mobile Banking Service",2017-06-12T12:01,"Taking on rivals like Venmo and Apple Pay, more than 30 major banks have created a network that allows users to instantly send money to one another....",https://www.nytimes.com/2017/06/12/business/dealbook/mobile-banking-zelle-venmo-apple-pay.html
"Apple, Moving In on Prestige TV, Poaches Two Sony Executives",2017-06-16T12:30,"The company’s hiring of two respected leaders, who cultivated shows like “Breaking Bad” at Sony, signaled to Hollywood that Apple is serious about original programming....",https://www.nytimes.com/2017/06/16/business/media/apple-tv-studio-executives-sony.html
Apple Opening Data Center in China to Comply With Cybersecurity Law,2017-07-12T10:11,"The law requires companies to store Chinese users’ information in China, and Apple’s move suggests other foreign technology companies may have to do the same....",https://www.nytimes.com/2017/07/12/business/apple-china-data-center-cybersecurity.html
Apple Names New China Head as Sales Fall,2017-07-19T05:38,Apple has established a position overseeing operations in China in a bid to restore sales momentum and navigate new regulations in the country....,https://www.nytimes.com/2017/07/19/business/apple-china-vp-isabel-ge-mahe.html
"Joining Apple, Amazon’s China Cloud Service Bows to Censors",2017-08-01T11:04,"The American company’s local partner tells customers not to offer ways to dodge China’s internet filters, as a new cybersecurity law takes effect.",https://www.nytimes.com/2017/08/01/business/amazon-china-internet-censors-apple.html
Crowded TV Marketplace Gets Ready for Three Tech Giants,2017-08-21T01:14,"The arrival of Apple, Facebook and Google means that the hypercompetitive world of scripted TV is going to become even more ferocious.",https://www.nytimes.com/2017/08/20/business/media/tv-marketplace-apple-facebook-google.html
Morning Agenda: Google Gets Serious About Producing Better Phones,2017-09-21T11:02,Its move to hire HTC engineers is intended to improve competition with Apple and Samsung. But the tech giant’s previous foray into handset making did not go so well.,https://www.nytimes.com/2017/09/21/business/dealbook/google-htc-smartphones.html
Restoring Those Old Liner Notes in Music’s Digital Era,2017-09-29T16:50,"TunesMap, which offers a feed of videos, photographs and links to related material when songs are streamed, will make its debut as an Apple TV app in November.",https://www.nytimes.com/2017/09/29/business/media/tunesmap-liner-notes.html
U.S. and Europe May Collide on Taxing Apple and Amazon,2017-10-13T09:00,Other countries have their eyes on the money that lawmakers want to put on American tax rolls. But a European crackdown could work in Washington’s favor.,https://www.nytimes.com/2017/10/13/business/economy/corporate-tax.html
