20140424†4:40PM UTC,US STOCKS-Apple buoys Nasdaq; Ukraine weighs on broader market,http://www.reuters.com/article/2014/04/24/markets-usa-stocks-idUSL2N0NG28520140424,,,
20140424†4:37PM UTC,"Equity indexes up on Apple, Ukraine tempers rise",http://www.reuters.com/article/2014/04/24/us-markets-global-idUSBRE96S00E20140424,,,
20140424†4:30PM UTC,"GLOBAL MARKETS-Equity indexes up on Apple, Ukraine tempers rise",http://www.reuters.com/article/2014/04/24/markets-global-idUSL2N0NG1XX20140424,,,
20140424†4:26PM UTC,Apple supplier Cirrus Logic's quarterly results beat estimates,http://www.reuters.com/article/2014/04/24/us-cirrus-logic-results-idUSBREA3N21T20140424,,,
20140424†4:24PM UTC,SBG Technology Solutions and AppleTree Partner to Design Innovative Teaching Technology,http://www.reuters.com/article/2014/04/24/va-sbg-tech-appletree-idUSnPn6sKRN7+8e+PRN20140424,,,
20140424†4:15PM UTC,Apple supplier Cirrus Logic's quarterly results beat estimates,http://www.reuters.com/article/2014/04/24/cirrus-logic-results-idUSL3N0NG5SN20140424,,,
20140424†4:09PM UTC,"Apple, Google, Intel, and Adobe To Settle Anti-Poaching Suit",http://www.reuters.com/article/2014/04/24/ca-lieff-cabraser-idUSnBw246648a+100+BSW20140424,,,
20140424†4:07PM UTC,"US STOCKS SNAPSHOT-Apple lifts S&P; 500, Nasdaq; Dow ends flat",http://www.reuters.com/article/2014/04/24/markets-usa-stocks-close-idUSZXN0R5M2I20140424,,,
20140424†3:55PM UTC,Trend-setter Apple's stock split could bring out the copycats,http://www.reuters.com/article/2014/04/24/us-usa-apple-split-idUSBREA3N1Z820140424,,,
20140424†3:52PM UTC,Trend-setter Apple's stock split could bring out the copycats,http://www.reuters.com/article/2014/04/24/usa-apple-split-idUSL2N0NG1CU20140424,,,
20140424†3:27PM UTC,"Apple, Google agree to settle antitrust lawsuit over hiring deals-filing",http://www.reuters.com/article/2014/04/24/apple-google-settlement-idUSL2N0NG1Z220140424,,,
20140424†2:49PM UTC,US STOCKS-Apple lifts Nasdaq; Ukraine drags on broader market,http://www.reuters.com/article/2014/04/24/markets-usa-stocks-idUSL2N0NG1PI20140424,,,
20140424†2:43PM UTC,"GLOBAL MARKETS-Equity indexes up on Apple, Ukraine tempers rise",http://www.reuters.com/article/2014/04/24/markets-global-idUSL2N0NG1ER20140424,,,
20140424†11:58AM UTC,Apple's sales boom in communist Vietnam,http://www.reuters.com/article/2014/04/24/us-apple-vietnam-idUSBREA3N1DC20140424,,,
20140424†11:57AM UTC,"US STOCKS-Wall St up on Apple, Caterpillar; Ukraine weighs",http://www.reuters.com/article/2014/04/24/markets-usa-stocks-idUSL2N0NG1D220140424,,,
20140424†11:57AM UTC,CORRECTED-Apple's sales boom in communist Vietnam,http://www.reuters.com/article/2014/04/24/apple-vietnam-idUSL3N0NG2NN20140424,,,
20140424†10:28AM UTC,US STOCKS-Wall St flat as Ukraine offsets Apple rally,http://www.reuters.com/article/2014/04/24/markets-usa-stocks-idUSL2N0NG12420140424,,,
20140424†10:06AM UTC,"TREASURIES-US Treasury yields rise on durables, Apple results",http://www.reuters.com/article/2014/04/24/markets-usa-bonds-idUSL2N0NG0YL20140424,,,
20140424†9:39AM UTC,"US STOCKS SNAPSHOT-Wall St resumes climb led by Apple, earnings help",http://www.reuters.com/article/2014/04/24/markets-usa-stocks-open-idUSZXN0R5M0520140424,,,
20140424†9:30AM UTC,"The Zacks Analyst Blog Highlights:Pandora Media, Apple, Sirius XM, Bristol-Myers Squibb and Five Prime Therapeutics",http://www.reuters.com/article/2014/04/24/zacks-equity-research-idUSnPn9TCX1n+9c+PRN20140424,,,
20140424†9:30AM UTC,"The Zacks Analyst Blog Highlights:Facebook, Apple, Las Vegas Sands, Wynn Resorts and MGM Resorts International",http://www.reuters.com/article/2014/04/24/zacks-equity-research-idUSnPnbhvXDq+86+PRN20140424,,,
20140424†9:22AM UTC,"Apple's China success sets stage for iPhone 6, new products",http://www.reuters.com/article/2014/04/24/us-apple-results-idUSBREA3M1YC20140424,,,
20140424†9:01AM UTC,"Apple's China success sets stage for iPhone 6, new products",http://www.reuters.com/article/2014/04/24/apple-results-idUSL3N0NG4JH20140424,,,
20140424†8:30AM UTC,"GLOBAL MARKETS-Apple, Facebook results buoy world shares",http://www.reuters.com/article/2014/04/24/markets-global-idUSL6N0NG26V20140424,,,
20140424†8:30AM UTC,"Xform Computing Announces World's First Dual-Screen Streaming Cloud Desktop for iPad and iPhone, Using Apple TV",http://www.reuters.com/article/2014/04/24/ca-xform-comp-apple-idUSnPn7XZTZl+9e+PRN20140424,,,
20140424†7:39AM UTC,"US STOCKS-Futures gain on tech results, Apple soars in premarket",http://www.reuters.com/article/2014/04/24/markets-usa-stocks-idUSL2N0NG0GW20140424,,,
20140424†7:35AM UTC,"CANADA STOCKS-TSX set to open higher after results from Apple, Facebook",http://www.reuters.com/article/2014/04/24/markets-canada-stocks-idUSL3N0NG3SO20140424,,,
20140424†7:00AM UTC,RPT-Apple resets the clock as investors await next big thing,http://www.reuters.com/article/2014/04/24/apple-clock-idUSL2N0NG01Q20140424,,,
20140424†2:11AM UTC,"GLOBAL MARKETS-Apple shares hit 2014 highs, Asian stocks lag",http://www.reuters.com/article/2014/04/24/markets-global-idUSL3N0NG0XT20140424,,,
20140425†6:39PM UTC,Apple offers to fix rare fault in older iPhones,http://www.reuters.com/article/2014/04/25/us-apple-iphone-idUSBREA3O23S20140425,,,
20140425†6:38PM UTC,UPDATE 1-Apple offers to fix rare fault in older iPhones,http://www.reuters.com/article/2014/04/25/apple-iphone-idUSL2N0NH20720140425,,,
20140425†6:22PM UTC,"Apple offers to fix faulty iPhones, a rare move",http://www.reuters.com/article/2014/04/25/apple-iphone-idUSL2N0NH1YG20140425,,,
20140425†5:30PM UTC,U.S. court may consider delay of Apple e-books damages trial,http://www.reuters.com/article/2014/04/25/us-apple-ebooks-idUSBREA3O1ZJ20140425,,,
20140425†5:28PM UTC,UPDATE 1-U.S. court may consider delay of Apple e-books damages trial,http://www.reuters.com/article/2014/04/25/apple-ebooks-idUSL2N0NH1T720140425,,,
20140425†4:45PM UTC,U.S. appeals court to consider Apple's request to delay e-books trial,http://www.reuters.com/article/2014/04/25/apple-ebooks-idUSWEN00D2820140425,,,
20140425†2:36PM UTC,U.S. appeals court revives Apple patent lawsuit against Google,http://www.reuters.com/article/2014/04/25/us-apple-google-patent-idUSBREA3O1IJ20140425,,,
20140425†2:34PM UTC,UPDATE 2-U.S. appeals court revives Apple patent lawsuit against Google,http://www.reuters.com/article/2014/04/25/apple-google-patent-idUSL2N0NH13020140425,,,
20140425†1:22PM UTC,"Technical Data on Electric Utilities Equities -- Research on Apple, Advanced Semiconductor Engineering, Synopsys, and IPG Photonics",http://www.reuters.com/article/2014/04/25/bc-investor-edge-idUSnPnFwFhV+55+PRN20140425,,,
20140425†11:48AM UTC,U.S. appeals court revives an Apple patent lawsuit against Google,http://www.reuters.com/article/2014/04/25/apple-google-patent-idUSL2N0NH10B20140425,,,
20140425†9:30AM UTC,"Zacks Earnings Trends Highlights: Gilead, Apple and Facebook",http://www.reuters.com/article/2014/04/25/zacks-earningstrends-idUSnPn5mfzwJ+81+PRN20140425,,,
20140425†9:30AM UTC,"The Zacks Analyst Blog Highlights: China Mobile, China Unicom Hong Kong, Apple, China Telecom and Weibo",http://www.reuters.com/article/2014/04/25/zacks-analyst-blog-idUSnPn1gVgHH+8b+PRN20140425,,,
20140425†8:00AM UTC,"Upcoming Earnings & Conference Call Schedules, and Quarterly Earnings Release - Analyst Notes on Apple, Tesla, Harley-Davidson, PMI and Allison Transmission",http://www.reuters.com/article/2014/04/25/bc-analysts-review-idUSnPnC0Ykf+54+PRN20140425,,,
20140425†7:24AM UTC,"Research and Markets: The Personal Cloud: A Strategic Imperative for Operators with Apple, Dropbox, Google and Microsoft Dominating",http://www.reuters.com/article/2014/04/25/research-and-markets-idUSnBw255289a+100+BSW20140425,,,
20140428†7:33PM UTC,"S&P; 500, Dow end up after late rebound; Apple, Pfizer lift",http://www.reuters.com/article/2014/04/28/us-markets-stocks-idUSBREA360QI20140428,,,
20140428†5:30PM UTC,"US STOCKS-S&P; 500, Dow end up after late rebound; Apple, Pfizer lift",http://www.reuters.com/article/2014/04/28/markets-usa-stocks-idUSL2N0NK1X420140428,,,
20140428†4:44PM UTC,"US STOCKS-S&P; 500 ends up with Apple, Pfizer; Nasdaq dips",http://www.reuters.com/article/2014/04/28/markets-usa-stocks-idUSL2N0NK1QU20140428,,,
20140428†4:04PM UTC,US STOCKS SNAPSHOT-S&P; 500 ends up with Apple after volatile session,http://www.reuters.com/article/2014/04/28/markets-usa-stocks-close-idUSZXN0R5Q2I20140428,,,
20140428†9:30AM UTC,"The Zacks Analyst Blog Highlights:Facebook, Apple, Google, Yahoo! and Twitter",http://www.reuters.com/article/2014/04/28/zackscom-idUSnPn65GNWH+8f+PRN20140428,,,
20140428†9:27AM UTC,Apple coming back for more,http://www.reuters.com/article/2014/04/28/markets-uscorpbonds-idUSL2N0NK0L820140428,,,
20140428†9:00AM UTC,Dunkin' Donuts Introduces A New Chicken Apple Sausage Breakfast Sandwich,http://www.reuters.com/article/2014/04/28/dunkindonuts-announce-idUSnPn8kq01X+81+PRN20140428,,,
20140428†8:30AM UTC,AmpIt! Increases Speed of Apple iPhone and iPad Apps Up to 50%,http://www.reuters.com/article/2014/04/28/softwarephysicsampit-idUSnPn1cq86h+80+PRN20140428,,,
20140429†8:07PM UTC,UPDATE 5-Orders pour in for Apple's $12bn bond offering,http://www.reuters.com/article/2014/04/30/apple-bonds-idUSL2N0NL0KD20140430,,,
20140429†6:10PM UTC,"Apple, Samsung make final pitches to U.S. jury in patent trial",http://www.reuters.com/article/2014/04/29/us-apple-samsung-trial-idUSBREA3S0TB20140429,,,
20140429†6:09PM UTC,"UPDATE 2-Apple, Samsung make final pitches to U.S. jury in patent trial",http://www.reuters.com/article/2014/04/29/apple-samsung-trial-idUSL2N0NL1BI20140429,,,
20140429†2:42PM UTC,UPDATE 4-Orders pour in for Apple's $12bn bond offering,http://www.reuters.com/article/2014/04/29/apple-bonds-idUSL2N0NL0KD20140429,,,
20140429†12:59PM UTC,Apple bond now seen at US$10-$12bn; demand tops US$40bn -sources,http://www.reuters.com/article/2014/04/29/apple-bondholders-size-idUSL2N0NL1B620140429,,,
20140429†12:39PM UTC,Apple makes final pitch to U.S. jury in Samsung trial,http://www.reuters.com/article/2014/04/29/apple-samsung-trial-idUSL2N0NK1LL20140429,,,
20140429†12:10PM UTC,Apple bond guidance levels 10bp-20bp inside IPTs,http://www.reuters.com/article/2014/04/29/apple-bonds-guidance-idUSL2N0NL0LM20140429,,,
20140429†10:10AM UTC,Apple targeting USD8bn to USD10bn from 7-tranche bond -sources,http://www.reuters.com/article/2014/04/29/apple-bonds-size-idUSL2N0NL0TA20140429,,,
20140429†9:49AM UTC,Books on Apple seven-tranche bond approaching USD13bn -broker,http://www.reuters.com/article/2014/04/29/apple-bonds-books-idUSL2N0NL0QG20140429,,,
20140429†9:32AM UTC,"The Zacks Analyst Blog Highlights: Herbalife, Twitter, Facebook, LinkedIn and Apple",http://www.reuters.com/article/2014/04/29/il-zacks-investment-idUSnPnb6Yv2f+88+PRN20140429,,,
20140429†9:30AM UTC,Apple supplier Cirrus to buy British chip maker Wolfson,http://www.reuters.com/article/2014/04/29/us-cirrus-logic-wolfson-idUSBREA3S0KR20140429,,,
20140429†9:30AM UTC,"The Zacks Analyst Blog Highlights: Apple, Facebook, Microsoft, VMware and Amazon",http://www.reuters.com/article/2014/04/29/il-zacks-investment-idUSnPn6nPnG+45+PRN20140429,,,
20140429†9:14AM UTC,CORRECTED-UPDATE 2-Apple supplier Cirrus to buy British chip maker Wolfson,http://www.reuters.com/article/2014/04/29/cirrus-logic-wolfson-idUSL6N0NL1PT20140429,,,
20140429†8:30AM UTC,RPT-Apple sets initial price talk on seven-tranche bond deal,http://www.reuters.com/article/2014/04/29/apple-bonds-idUSL2N0NK0DW20140429,,,
20140429†8:30AM UTC,Custom Electronics Engineering Firm Global Tek Labs Receives Important Apple MFi (Made for iPod/ iPhone /iPad) Manufacturer License,http://www.reuters.com/article/2014/04/29/global-tek-labs-mfi-idUSnPn6Z1m49+90+PRN20140429,,,
20140429†8:30AM UTC,Apple Updates MacBook Air,http://www.reuters.com/article/2014/04/29/ca-apple-idUSnBw295703a+100+BSW20140429,,,
20140429†8:26AM UTC,Apple sets initial price talk on seven-tranche bond deal,http://www.reuters.com/article/2014/04/29/apple-bonds-idUSL2N0NL0K020140429,,,
20140429†8:00AM UTC,Apple Inc. Appoints PiiComm Inc. as Authorized Reseller,http://www.reuters.com/article/2014/04/29/idUSnMKWn7jcda+1c0+MKW20140429,,,
20140429†8:00AM UTC,Apple Inc. Appoints PiiComm Inc. as Authorized Reseller,http://www.reuters.com/article/2014/04/29/idUSnCCNwflFs+e2+MKW20140429,,,
20140429†8:00AM UTC,Apple Inc. Appoints PiiComm Inc. as Authorized Reseller,http://www.reuters.com/article/2014/04/29/idUSnCCN5WczMb+1d2+MKW20140429,,,
20140429†7:00AM UTC,Applebee's To Offer Tickets To The May 3 Hall & Oates Concert At Walnut Creek Ampitheatre In Support Of Communities In Schools Of Wake County And Durham,http://www.reuters.com/article/2014/04/29/communities-in-school-idUSnPnbSd150+90+PRN20140429,,,
20140430†11:22AM UTC,Apple‚Äôs many magic tricks,http://www.reuters.com/article/2014/04/30/idUS235140926420140430,,,
20140430†10:00AM UTC,Two Physicians Added to Apple Valley Medical Clinic,http://www.reuters.com/article/2014/04/30/mn-apple-valley-medical-idUSnBw305330a+100+BSW20140430,,,
20140501†11:34AM UTC,Big Apple Bagels¬Æ Master Franchise Agreement Signed,http://www.reuters.com/article/2014/05/01/il-bab-inc-idUSnBw016192a+100+BSW20140501,,,
20140501†9:30AM UTC,"The Zacks Analyst Blog Highlights: Amazon.com, Google, Apple, IAC/InterActiveCorp and Gorman-Rupp",http://www.reuters.com/article/2014/05/01/il-zacks-investment-idUSnPn3g3sqV+81+PRN20140501,,,
20140502†9:36PM UTC,UPDATE 3-U.S. jury orders smartphone maker Samsung to pay Apple $120 mln,http://www.reuters.com/article/2014/05/03/apple-samsung-elec-damages-idUSL2N0NP00L20140503,,,
20140502†8:56PM UTC,"U.S. jury orders Apple to pay Samsung $158,400 in mobile patents trial",http://www.reuters.com/article/2014/05/03/us-apple-samsung-elec-iphone-idUSBREA4200720140503,,,
20140502†8:21PM UTC,"U.S. jury orders Apple to pay Samsung $158,400 in mobile patents trial",http://www.reuters.com/article/2014/05/03/apple-samsung-elec-iphone-idUSL2N0NP00N20140503,,,
20140502†8:12PM UTC,U.S. jury orders Samsung to pay Apple $119.6 mln,http://www.reuters.com/article/2014/05/03/apple-samsung-elec-damages-idUSL2N0NP00D20140503,,,
20140502†8:05PM UTC,U.S. jury finds Samsung infringed two Apple patents,http://www.reuters.com/article/2014/05/03/apple-samsung-elec-patents-idUSL2N0NO20Q20140503,,,
20140502†7:50PM UTC,Jury reaches verdict in Apple-Samsung patents trial,http://www.reuters.com/article/2014/05/02/us-apple-samsung-elec-idUSBREA410Z020140502,,,
20140502†7:43PM UTC,Jury reaches verdict in Apple-Samsung patents trial,http://www.reuters.com/article/2014/05/02/apple-samsung-elec-idUSL2N0NO20B20140502,,,
20140502†9:34AM UTC,Apple raises US$12bn in perfect style,http://www.reuters.com/article/2014/05/02/apple-bondholders-idUSL2N0NO0LN20140502,,,
20140502†9:30AM UTC,"Zacks Investment Ideas feature highlights: Fairway Group, Apple and FedEx",http://www.reuters.com/article/2014/05/02/il-zacks-investment-idUSnPn4f9bx5+80+PRN20140502,,,
20140503†6:13AM UTC,U.S. jury orders Samsung to pay Apple $120 million,http://www.reuters.com/article/2014/05/03/us-apple-samsung-elec-idUSBREA410Z020140503,,,
20140505†11:49PM UTC,Apple's new retail chief granted $68 million in restricted stock,http://www.reuters.com/article/2014/05/06/us-apple-restrictedstock-idUSBREA4502H20140506,,,
20140505†11:44PM UTC,REFILE-Apple's new retail chief granted $68 mln in restricted stock,http://www.reuters.com/article/2014/05/06/apple-restrictedstock-idUSL3N0NS0J920140506,,,
20140505†6:45PM UTC,Wall St. ends up as ISM data upbeat; Apple above $600,http://www.reuters.com/article/2014/05/05/us-markets-stocks-idUSBREA360QI20140505,,,
20140505†5:17PM UTC,US STOCKS-Wall St ends up as ISM data upbeat; Apple above $600,http://www.reuters.com/article/2014/05/05/markets-usa-stocks-idUSL2N0NR1T920140505,,,
20140505†4:41PM UTC,US STOCKS-Wall St ends up as ISM data upbeat; Apple above $600,http://www.reuters.com/article/2014/05/05/markets-usa-stocks-idUSL2N0NR1OR20140505,,,
20140505†4:20PM UTC,"REFILE-US STOCKS SNAPSHOT-Wall St ends higher, Apple closes above $600",http://www.reuters.com/article/2014/05/05/markets-usa-stocks-close-idUSZXN0R5X2I20140505,,,
20140505†4:19PM UTC,Jury leaves damages Samsung must pay Apple unchanged at $119.6 million,http://www.reuters.com/article/2014/05/05/us-apple-samsung-idUSBREA440OB20140505,,,
20140505†4:18PM UTC,UPDATE 2-Jury leaves damages Samsung must pay Apple unchanged at $119.6 mln,http://www.reuters.com/article/2014/05/05/apple-samsung-idUSL2N0NR1HG20140505,,,
20140505†2:47PM UTC,Jury leaves total damages Samsung must pay Apple unchanged at $119.6 mln,http://www.reuters.com/article/2014/05/05/apple-samsung-idUSL2N0NR1CB20140505,,,
20140505†9:30AM UTC,"The Season‚Äôs Best Flavors, Starring New Grilled Vidalia¬Æ Onion Sirloin, Take Applebee‚Äôs¬Æ Guests Away to Their Summer Happy Places",http://www.reuters.com/article/2014/05/05/mo-applebees-idUSnBw055740a+100+BSW20140505,,,
20140505†8:00AM UTC,"New Product Launches, Completed Acquisition, Stock Price Movements, Quarterly Earnings, and Forthcoming Meetings - Analyst Notes on Apple, Beam, Tesla, Energizer and PMI",http://www.reuters.com/article/2014/05/05/bc-analystsreviewcom-idUSnPn2WZ96p+98+PRN20140505,,,
20140505†7:24AM UTC,"Apple on medical tech hiring spree, a possible hint of iWatch plans",http://www.reuters.com/article/2014/05/05/us-apple-hiring-insight-idUSBREA4409020140505,,,
20140505†7:00AM UTC,"INSIGHT-Apple on medical tech hiring spree, a possible hint of iWatch plans",http://www.reuters.com/article/2014/05/05/apple-hiring-idUSL2N0NO1BL20140505,,,
20140505†5:59PM UTC,Apple cracks $600; Stocks rise but Ukraine a risk,http://www.reuters.com/news/video/videoStory?storyID=84835724,,,
20140507†3:30PM UTC,Golden Apple Award Recipients Surprised Throughout Chicagoland,http://www.reuters.com/article/2014/05/07/2014goldenappleaward-idUSnPntLMVl+4e+PRN20140507,,,
20140507†10:09AM UTC,Family unity doesn't extend to Apple IDs,http://www.reuters.com/article/2014/05/07/us-smartphone-id-limits-apple-idUSBREA460KR20140507,,,
20140507†10:06AM UTC,YOUR MONEY-Family unity doesn't extend to Apple IDs,http://www.reuters.com/article/2014/05/07/smartphone-id-limits-apple-idUSL2N0NS1QL20140507,,,
20140507†10:05AM UTC,Golden Apple Announces First Recipient of Inaugural Stanley C. Golder Award for Principals and Heads of Schools,http://www.reuters.com/article/2014/05/07/il-golden-apple-award-idUSnPn1bMy46+88+PRN20140507,,,
20140508†11:52PM UTC,"Apple to unveil iPhone 6 in August, earlier than expected -report",http://www.reuters.com/article/2014/05/09/apple-iphone-idUSL3N0NV12X20140509,,,
20140508†6:47PM UTC,Apple close to buying headphone maker Beats Electronics: FT,http://www.reuters.com/article/2014/05/08/us-apple-offer-idUSBREA4711X20140508,,,
20140508†6:46PM UTC,UPDATE 1-Apple close to buying headphone maker Beats Electronics -FT,http://www.reuters.com/article/2014/05/08/apple-offer-idUSL3N0NU7JU20140508,,,
20140508†6:10PM UTC,Apple close to buying headphone maker Beats Electronics - FT,http://www.reuters.com/article/2014/05/08/apple-offer-idUSL3N0NU7JG20140508,,,
20140508†3:30PM UTC,Golden Apple Award Recipients Surprised Throughout Chicagoland,http://www.reuters.com/article/2014/05/08/il-golden-apple-awds-idUSnPn3L8DSM+97+PRN20140508,,,
20140508†12:32PM UTC,"Product and Pricing Updates, Declared Dividends, Executive Promotions, and Agreements - Analyst Notes on Apple, Harman International, Teledyne, Sony and Philips",http://www.reuters.com/article/2014/05/08/bc-ar-idUSnPn6BWlnD+99+PRN20140508,,,
20140508†5:10AM UTC,Apple's head of North America sales to depart,http://www.reuters.com/article/2014/05/08/us-apple-managementchanges-idUSBREA4704C20140508,,,
20140508†1:42AM UTC,Apple's head of North America sales to depart,http://www.reuters.com/article/2014/05/08/apple-managementchanges-idUSL3N0NU1A520140508,,,
20140509†7:47PM UTC,Apple close to buying Beats for $3.2 billion: source,http://www.reuters.com/article/2014/05/09/us-apple-offer-idUSBREA4711X20140509,,,
20140509†7:47PM UTC,Beats co-founder Iovine could be key Apple deal ingredient,http://www.reuters.com/article/2014/05/09/us-apple-iovine-idUSBREA480WQ20140509,,,
20140509†7:46PM UTC,Beats co-founder Iovine could be key Apple deal ingredient,http://www.reuters.com/article/2014/05/09/apple-iovine-idUSL2N0NV0XW20140509,,,
20140509†6:58PM UTC,Apple sings a different tune with Beats deal,http://www.reuters.com/article/2014/05/09/us-apple-beats-idUSBREA480VX20140509,,,
20140509†6:54PM UTC,Apple sings a different tune with Beats deal,http://www.reuters.com/article/2014/05/09/apple-beats-idUSL2N0NV13O20140509,,,
20140509†4:48PM UTC,"Dow ends at record high; Apple drags on S&P; 500, Nasdaq",http://www.reuters.com/article/2014/05/09/us-markets-stocks-idUSBREA460FR20140509,,,
20140509†4:47PM UTC,"US STOCKS-Dow ends at record high; Apple drags on S&P; 500, Nasdaq",http://www.reuters.com/article/2014/05/09/markets-usa-stocks-idUSL2N0NV1WO20140509,,,
20140509†3:34PM UTC,"US STOCKS-Wall St near flat; Apple off, but momentum shares rebound",http://www.reuters.com/article/2014/05/09/markets-usa-stocks-idUSL2N0NV1P120140509,,,
20140509†2:29PM UTC,Apple shows another symptom of mid-life crisis,http://www.reuters.com/article/2014/05/09/idUS350872542520140509,,,
20140509†11:54AM UTC,US STOCKS-Apple weighs on Wall St; Nasdaq set for worst week in four,http://www.reuters.com/article/2014/05/09/markets-usa-stocks-idUSL2N0NV13820140509,,,
20140509†11:42AM UTC,"Apple to unveil iPhone 6 in August, earlier than expected: report",http://www.reuters.com/article/2014/05/09/us-apple-iphone-idUSBREA4808C20140509,,,
20140509†11:27AM UTC,REFILE-UPDATE 2-Apple close to buying Beats for $3.2 bln -source,http://www.reuters.com/article/2014/05/09/apple-offer-idUSL3N0NU7JU20140509,,,
20140509†9:30AM UTC,"Zacks Earnings Trends Highlights: Bank of America, Gilead, Apple and Facebook",http://www.reuters.com/article/2014/05/09/il-zacks-investment-idUSnPn7q8S2c+84+PRN20140509,,,
20140509†9:30AM UTC,"Outerwall, Silicon Labs, Apple, Sanmina and Boeing highlighted as Zacks Bull and Bear of the Day",http://www.reuters.com/article/2014/05/09/il-zacks-investment-idUSnPn5gtxxW+81+PRN20140509,,,
20140509†6:44PM UTC,Apple Beats combo? The cost of cool,http://www.reuters.com/news/video/videoStory?storyID=85185952,,,
20140509†2:06PM UTC,"Beats, a Hail Mary pass for Apple - analyst",http://www.reuters.com/news/video/videoStory?storyID=85164435,,,
20140509†12:07PM UTC,Breakingviews: Apple showing its age,http://www.reuters.com/news/video/videoStory?storyID=85155749,,,
20140509†10:57AM UTC,Apple close to buying Beats,http://www.reuters.com/news/video/videoStory?storyID=85153426,,,
20140512†3:15PM UTC,Interpreting Apple/Beats using Andreessenomics,http://www.reuters.com/article/2014/05/12/idUS232189183720140512,,,
20140512†9:30AM UTC,"The Zacks Analyst Blog Highlights:Apple, Pandora, Google, Microsoft and Sony",http://www.reuters.com/article/2014/05/12/zacks-analyst-blog-idUSnPn4JCmcG+99+PRN20140512,,,
20140512†7:34AM UTC,Apple tries to lift online sales by cutting refund times in half,http://www.reuters.com/article/2014/05/12/us-apple-returns-idUSBREA4B07P20140512,,,
20140512†7:00AM UTC,Apple tries to lift online sales by cutting refund times in half,http://www.reuters.com/article/2014/05/12/apple-returns-idUSL2N0NU2OV20140512,,,
20140513†8:01AM UTC,"Acquisition Opportunities, Quarterly Results, Annual Meeting of Shareholders, Stock Price Movements, and New Distribution Agreement - Analyst Notes on Apple, Tesla, PMI, Ralph Lauren and PVH",http://www.reuters.com/article/2014/05/13/bc-analysts-review-idUSnPncdG3XX+8b+PRN20140513,,,
20140514†3:38PM UTC,Berry Appleman & Leiden Announces New Partner in Dallas Office,http://www.reuters.com/article/2014/05/14/bal-new-partner-tx-idUSnPnbSJ6Rz+9a+PRN20140514,,,
20140514†2:04PM UTC,U.S. court refuses to revive Samsung patent case against Apple,http://www.reuters.com/article/2014/05/14/us-samsung-elec-apple-patent-idUSBREA4D0IT20140514,,,
20140514†1:55PM UTC,UPDATE 2-U.S. court refuses to revive Samsung patent case against Apple,http://www.reuters.com/article/2014/05/14/samsung-elec-apple-patent-idUSL1N0O014320140514,,,
20140514†11:39AM UTC,U.S. court refuses to revive Samsung patent case against Apple,http://www.reuters.com/article/2014/05/14/samsung-elec-apple-patent-idUSL1N0O011L20140514,,,
20140514†10:25AM UTC,PHT Corporation Mobile App for FDA Roadmap to Patient-Focused Outcome Measurement in Clinical Trials Available on Apple iPhones and iPads,http://www.reuters.com/article/2014/05/14/ma-pht-corporation-idUSnBw146079a+100+BSW20140514,,,
20140515†11:21AM UTC,"With its sights on Apple, China smartphone maker Xiaomi unveils first tablet",http://www.reuters.com/article/2014/05/15/us-xiaomi-tablet-idUSBREA4E0AC20140515,,,
20140515†11:16AM UTC,"REFILE-UPDATE 1-With its sights on Apple, China smartphone maker Xiaomi unveils first tablet",http://www.reuters.com/article/2014/05/15/xiaomi-tablet-idUSL3N0O13JV20140515,,,
20140516†11:42PM UTC,"Apple, Google settle smartphone patent litigation",http://www.reuters.com/article/2014/05/17/us-apple-google-settlement-idUSBREA4F0S020140517,,,
20140516†9:32PM UTC,Beats music service sued by former executive amid possible sale to Apple,http://www.reuters.com/article/2014/05/17/us-apple-beats-lawsuit-idUSBREA4G00N20140517,,,
20140516†9:21PM UTC,Beats music service sued by former executive amid possible sale to Apple,http://www.reuters.com/article/2014/05/17/apple-beats-lawsuit-idUSL1N0O301T20140517,,,
20140516†8:48PM UTC,"UPDATE 2-Apple, Google settle smartphone patent litigation",http://www.reuters.com/article/2014/05/17/apple-google-settlement-idUSL1N0O220F20140517,,,
20140516†7:43PM UTC,"Apple, Google settle smartphone patent litigation",http://www.reuters.com/article/2014/05/16/us-apple-google-settlement-idUSBREA4F0S020140516,,,
20140516†7:43PM UTC,"UPDATE 1-Apple, Google settle smartphone patent litigation",http://www.reuters.com/article/2014/05/16/apple-google-settlement-idUSL1N0O220F20140516,,,
20140516†7:07PM UTC,"Apple, Google agree to settle smartphone patent litigation",http://www.reuters.com/article/2014/05/16/apple-google-settlement-idUSL1N0O220620140516,,,
20140516†10:24AM UTC,"Technical Pulse on Active Equities -- Research on Amarin, Abbott Laboratories, Apple, and T-MobileUS",http://www.reuters.com/article/2014/05/16/bc-investor-edge-idUSnPn4S2ZY+4b+PRN20140516,,,
20140516†9:46AM UTC,"Over 41 Million Branded Tablets Ship Worldwide in 1Q 2014 as Samsung Continues to Close the Gap behind Apple, Says ABI Research",http://www.reuters.com/article/2014/05/16/ny-abi-research-idUSnBw165494a+100+BSW20140516,,,
20140517†10:53AM UTC,"Italy investigates mobile app practices at Apple, Google, Amazon",http://www.reuters.com/article/2014/05/17/us-italy-apps-investigation-idUSBREA4G05V20140517,,,
