20140610†3:55PM UTC,IBM overtakes Trend Micro as No. 3 security software maker,http://www.reuters.com/article/2014/06/10/software-security-idUSL2N0OR20T20140610,,
20140610†3:30PM UTC,IBM Joins Forces with Epic to Bid for Department of Defense Healthcare Management Systems Modernization Contract,http://www.reuters.com/article/2014/06/10/ibm-dod-healthcare-idUSnPn4XpsN7+92+PRN20140610,,
20140610†3:10PM UTC,IBM Launches Direct Link Cloud Service on SoftLayer,http://www.reuters.com/article/2014/06/10/idUSnMKWSr9dSa+1e2+MKW20140610,,
20140610†11:34AM UTC,Deliv Joins the IBM 'Ready for Smarter Commerce' Program to Provide Same-Day Delivery Services to Omni-Channel Retailers Including Williams-Sonoma and 1-800-FLOWERS.com,http://www.reuters.com/article/2014/06/10/ca-deliv-ibm-idUSnPn7sM1r8+88+PRN20140610,,
20140610†9:30AM UTC,IBM Drives Integration of Open Technologies to Foster Cloud Adoption,http://www.reuters.com/article/2014/06/10/ny-ibm-open-tech-idUSnPnb6B3cK+89+PRN20140610,,
20140610†9:00AM UTC,IBM Ships POWER8 Power System Servers to Provide Clients an Open Platform for Big Data,http://www.reuters.com/article/2014/06/10/ny-ibm-power8-servers-idUSnPn4HyBDC+97+PRN20140610,,
20140610†8:30AM UTC,"Research and Markets: Smart Process Application Report: EMC, IBM, OpenText and Pegasystems Dominate the Global Market",http://www.reuters.com/article/2014/06/10/research-and-markets-idUSnBw105949a+100+BSW20140610,,
20140610†8:01AM UTC,Arxan Application Protection Now Offered Through IBM,http://www.reuters.com/article/2014/06/10/idUSnMKWk0K1ja+1c8+MKW20140610,,
20140610†8:00AM UTC,AppDynamics Now Available on IBM Cloud Marketplace,http://www.reuters.com/article/2014/06/10/idUSnMKWlWzq7a+1d0+MKW20140610,,
20140612†9:34AM UTC,Pernod Ricard Asia Improves Marketing Strategies and Responsiveness with IBM Big Data and Analytics,http://www.reuters.com/article/2014/06/12/ibm-pernod-ricard-idUSnPn4lPdr0+88+PRN20140612,,
20140612†9:30AM UTC,Compuware to Provide Day-One Support for New Releases of IBM WebSphere MQ and CICS Transaction Server,http://www.reuters.com/article/2014/06/12/idUSnGNXbmczBN+1c3+GNW20140612,,
20140612†9:30AM UTC,"The Zacks Analyst Blog Highlights: IBM, Intel, Taiwan Semiconductor Manufacturing, Oracle and SAP",http://www.reuters.com/article/2014/06/12/il-zacks-investment-idUSnPn9MtrBZ+93+PRN20140612,,
20140616†10:00AM UTC,"IBM Serves Up an Ace Fan Experience with Innovative Technology at The Championships, Wimbledon 2014",http://www.reuters.com/article/2014/06/16/ibm-wimbledon-app-idUSnPnfc1bn+40+PRN20140616,,
20140616†9:05AM UTC,"IBM, SAS, SAP, and Angoss Take Lead in Emerging Advanced Analytics Market",http://www.reuters.com/article/2014/06/16/ma-hurwitz-associates-idUSnBw165539a+100+BSW20140616,,
20140616†9:00AM UTC,Report: IBM Leads Flash Storage System Market as Customers Look for Faster Access to Big Data Insights,http://www.reuters.com/article/2014/06/16/ibm-flash-storage-idUSnPn4mqTw3+84+PRN20140616,,
20140616†8:00AM UTC,"Spuul Selects Aspera, an IBM Company, to Speed the Transfer of Big Data",http://www.reuters.com/article/2014/06/16/ny-ibm-spuul-idUSnPn9GzQkv+94+PRN20140616,,
20140616†7:44AM UTC,BRIEF-Kaifa Tech says strategic partner IBM wins smart meter contract worth 40.5 mln euros,http://www.reuters.com/article/2014/06/16/kaifa-brief-idUSL4N0OX2YE20140616,,
20140616†7:30AM UTC,IBM collaboration harnesses power of Big Data to help manage complex watersheds,http://www.reuters.com/article/2014/06/16/ibm-sowc-idUSnPn8cQXWX+8f+PRN20140616,,
20140617†2:00PM UTC,"Tunisia's Zitouna Bank Chooses IBM Cloud For Core Banking Systems, Mobile, Internet Services",http://www.reuters.com/article/2014/06/17/ny-ibm-zitounabank-idUSnPn7tPsWg+8a+PRN20140617,,
20140617†9:00AM UTC,IBM Builds a Cloud Ecosystem in Egypt with New Technology and Skills,http://www.reuters.com/article/2014/06/17/ibm-cloud-computing-idUSnPn65vJvn+84+PRN20140617,,
20140617†8:00AM UTC,QLogic Provides 10Gb Ethernet Connectivity Across IBM Server Product Lines,http://www.reuters.com/article/2014/06/17/idUSnGNX8FvyH5+1d2+GNW20140617,,
20140617†5:30AM UTC,"Deployments, Launches, Awards, and Earnings Results - Analyst Notes on IBM, Qihoo 360, Accenture, Rackspace Hosting and SAIC",http://www.reuters.com/article/2014/06/17/bc-analysts-review-idUSnPn8NTLCM+9f+PRN20140617,,
20140618†6:45PM UTC,Costa Rican Investment Promotion Agency: IBM Opens IT Security Operations Center in Costa Rica,http://www.reuters.com/article/2014/06/18/cinde-ibm-costa-rica-idUSnPn48H8wf+88+PRN20140618,,
20140618†10:15AM UTC,IBM Opens IT Security Operations Center in Costa Rica,http://www.reuters.com/article/2014/06/18/ibm-costa-rica-center-idUSnPn5fm6g7+80+PRN20140618,,
20140619†10:00AM UTC,IBM and Pure Storage Announce Patent and Cross-License Agreements,http://www.reuters.com/article/2014/06/19/ibm-pure-storage-idUSnPnGHHmt+5c+PRN20140619,,
20140619†9:00AM UTC,Korea's Acroverse Creative Adopts IBM Cloud Services to Improve Customer Experience Globally,http://www.reuters.com/article/2014/06/19/ibm-cloud-korea-idUSnPn7f1YrD+85+PRN20140619,,
20140620†6:30AM UTC,IBM Experts Work With African Leaders on Workforce Development and Public Health Strategies,http://www.reuters.com/article/2014/06/20/ibmafricapublichealth-idUSnPn3Qhnw+48+PRN20140620,,
20140623†3:40PM UTC,Fitch Affirms IBM's IDRs at 'A+/F1'; Outlook Stable,http://www.reuters.com/article/2014/06/23/ny-fitch-ratings-ibm-idUSnBw236440a+100+BSW20140623,,
20140623†2:32PM UTC,"Research and Markets: Global SME Big Data Market 2014-2018 with HP, IBM, Oracle & Teradata Dominating",http://www.reuters.com/article/2014/06/23/research-and-markets-idUSnBw235759a+100+BSW20140623,,
20140623†11:00AM UTC,"Top Collegiate Software Programmers to Compete for World Championship at IBM-Sponsored Battle of the Brains""""",http://www.reuters.com/article/2014/06/23/ibm-battleofthebrains-idUSnPn6ld6td+80+PRN20140623,,
20140623†7:00AM UTC,TMP Worldwide to Spotlight TalentBrew at IBM Kenexa Onboard on Cloud Regional User Group Event,http://www.reuters.com/article/2014/06/23/idUSnMKWP2ZgZa+1ea+MKW20140623,,
20140624†2:43PM UTC,"Research and Markets: Global Managed Security Services Market 2014-2018 with AT&T;, Dell, IBM, Symantec & Verizon Communications Dominating",http://www.reuters.com/article/2014/06/24/research-and-markets-idUSnBw245964a+100+BSW20140624,,
20140624†2:41PM UTC,"Research and Markets: Singapore Data Center Market 2014-2018 with Avaya, Cisco Systems, Dell, EMC, Emerson Network Power, HP, IBM, Juniper Networks, NEC, NetApp, Rittal & Schneider Dominating",http://www.reuters.com/article/2014/06/24/research-and-markets-idUSnBw245962a+100+BSW20140624,,
20140624†11:32AM UTC,Ebay hires ex-IBM exec to head enterprise division,http://www.reuters.com/article/2014/06/24/us-ebay-enterprise-idUSKBN0EZ1VK20140624,,
20140624†11:07AM UTC,Ebay hires ex-IBM exec to head enterprise division,http://www.reuters.com/article/2014/06/24/ebay-enterprise-idUSL2N0P50PY20140624,,
20140624†6:00AM UTC,Toyota Selects IBM to Build Development Platform for Advanced In-Car Services,http://www.reuters.com/article/2014/06/24/ibm-toyota-newplatfrm-idUSnPnb2tQ7p+84+PRN20140624,,
20140625†7:15PM UTC,"IBM, Lenovo server deal in limbo over security worries: WSJ",http://www.reuters.com/article/2014/06/25/us-ibm-lenovo-idUSKBN0F034Y20140625,,
20140625†7:06PM UTC,"IBM, Lenovo server deal in limbo over security worries -WSJ",http://www.reuters.com/article/2014/06/25/ibm-lenovo-idUSL4N0P64VQ20140625,,
20140625†6:27PM UTC,U.S. charges two more in IBM insider trading case,http://www.reuters.com/article/2014/06/25/us-insidertrading-ibm-idUSKBN0F023V20140625,,
20140625†6:25PM UTC,UPDATE 2-U.S. charges two more in IBM insider trading case,http://www.reuters.com/article/2014/06/25/insidertrading-ibm-idUSL2N0P619G20140625,,
20140625†5:04PM UTC,"Research and Markets: IT Market in Canada 2014-2018 with Cisco Systems Inc, Hewlett-Packard Co., IBM Corp, Microsoft Corp Dominating",http://www.reuters.com/article/2014/06/25/research-and-markets-idUSnBw255888a+100+BSW20140625,,
20140625†12:14PM UTC,U.S. charges two more in IBM insider trading case,http://www.reuters.com/article/2014/06/25/insidertrading-ibm-idUSL2N0P610G20140625,,
20140625†9:23AM UTC,"St. Petersburg State University Wins Prestigious IBM-Sponsored Battle of the Brains""""",http://www.reuters.com/article/2014/06/25/icpc-ibm-battlebrains-idUSnPn7LV1bC+99+PRN20140625,,
20140625†9:15AM UTC,IBM Ranked Among Top 3 Cloud Providers by Synergy Research,http://www.reuters.com/article/2014/06/25/ny-ibm-ranked-top-idUSnPn6k6ch5+80+PRN20140625,,
20140625†8:00AM UTC,"Oracle ZFS Storage ZS3-2 Sets World Record on SPC-2/E Benchmark, Beats IBM and HP on Price/Performance",http://www.reuters.com/article/2014/06/25/idUSnMKW7STjga+1d8+MKW20140625,,
20140625†8:00AM UTC,Qatar Public Works Authority 'Ashghal' Selects IBM for Smarter Infrastructure,http://www.reuters.com/article/2014/06/25/ibm-qatarpubworks-idUSnPnbLKYzK+9d+PRN20140625,,
20140626†6:45PM UTC,New Horizons Joins Arrow‚Äôs Global Training Alliance for IBM Global Training,http://www.reuters.com/article/2014/06/26/co-arrow-electronics-idUSnBw266446a+100+BSW20140626,,
20140626†3:00PM UTC,"Tidemark Taps Sales, Strategy and Customer Success Executives from Oracle, SAP, IBM and SuccessFactors To Continue To Drive The Company's Growth",http://www.reuters.com/article/2014/06/26/ca-tidemark-idUSnPn3Dbsds+90+PRN20140626,,
20140626†2:58PM UTC,"Research and Markets: Global Storage Software Market 2014-2018 with EMC Corp., IBM Corp., NetApp Inc. & Symantec Corp Dominating",http://www.reuters.com/article/2014/06/26/research-and-markets-idUSnBw265754a+100+BSW20140626,,
20140627†6:20AM UTC,"Patent Acquisitions, Outsourcing Agreement, New Technology-Enabled Offerings, and Portfolio Expansion - Analyst Notes on IBM, Accenture, Rackspace, ServiceNow and CSC",http://www.reuters.com/article/2014/06/27/bc-analystsreviewcom-idUSnPn4gK1k1+88+PRN20140627,,
20140630†6:52PM UTC,IBM's Bluemix Now Generally Available - Significant Momentum Since Open Beta,http://www.reuters.com/article/2014/06/30/ibm-bluemixavailable-idUSnPn78nZtJ+85+PRN20140630,,
20140630†1:14PM UTC,IBM Watson and Bon Appetit Team on New App That Transforms How We Cook,http://www.reuters.com/article/2014/06/30/ny-ibm-bon-appetit-idUSnPnbJ9Tp1+94+PRN20140630,,
20140630†12:00PM UTC,Sopra Finalises the Acquisition of IBM France‚Äôs HR Access Service Line Through Its Subsidiary Sopra HR Software,http://www.reuters.com/article/2014/06/30/sopra-idUSnBw305884a+100+BSW20140630,,
20140630†9:15AM UTC,Online Bank Boursorama Turns to SoftLayer from IBM to Host Web-Based IT,http://www.reuters.com/article/2014/06/30/ibm-softlayer-idUSnPnbVp4H3+92+PRN20140630,,
20140630†9:00AM UTC,IBM to Open New SoftLayer Data Center in London,http://www.reuters.com/article/2014/06/30/ibm-softlayer-london-idUSnPn6Q94GH+93+PRN20140630,,
20140701†11:06PM UTC,"Lenovo expects IBM, Mobility deals to be completed by year end",http://www.reuters.com/article/2014/07/02/us-lenovo-agm-idUSKBN0F706C20140702,,
20140701†11:01PM UTC,"UPDATE 1-Lenovo expects IBM, Mobility deals to be completed by year end",http://www.reuters.com/article/2014/07/02/lenovo-agm-idUSL4N0PD0QH20140702,,
20140701†10:50PM UTC,"Lenovo expects IBM server, Motorola Mobility deals to be completed by year end",http://www.reuters.com/article/2014/07/02/lenovo-agm-idUSH9N0P001B20140702,,
20140701†10:30AM UTC,Qvantel Develops Reliable and Secure Business Process Services with IBM Cloud Deployment,http://www.reuters.com/article/2014/07/01/qvantelibm-cloud-idUSnPn3L9mf7+90+PRN20140701,,
20140701†10:00AM UTC,IBM Delivers New Big Data Capabilities On IBM Cloud Marketplace,http://www.reuters.com/article/2014/07/01/ny-ibm-new-data-idUSnPnbSByXb+9a+PRN20140701,,
20140701†9:30AM UTC,Banco Popular and IBM Sign Strategic IT Agreement,http://www.reuters.com/article/2014/07/01/ibm-banco-popular-idUSnPn3x3LKC+87+PRN20140701,,
20140701†7:45AM UTC,Applause Collaborates on Mobile Application Quality Solutions With IBM,http://www.reuters.com/article/2014/07/01/idUSnMKWY02HYa+1e6+MKW20140701,,
20140701†7:00AM UTC,IBM Named a Leader in Gartner Magic Quadrant for Security Information and Event Management,http://www.reuters.com/article/2014/07/01/ibm-gartner-award-idUSnPn7hyw5p+80+PRN20140701,,
20140702†9:00AM UTC,IBM Unveils Cloud and On Premises Social Software to Help Clients Break Down Collaboration Barriers,http://www.reuters.com/article/2014/07/02/ibm-social-software-idUSnPnJNZfL+5d+PRN20140702,,
20140702†8:00AM UTC,Vissensa Selects IBM Enterprise Cloud System to Improve Performance and Deliver New Services for Customers,http://www.reuters.com/article/2014/07/02/ibm-helps-vissensa-idUSnPnb0vxYw+82+PRN20140702,,
20140702†6:00AM UTC,"Nixu Software Ups the Ante with New Multivendor Strategy Uniting Cisco, IBM, Microsoft and VMware",http://www.reuters.com/article/2014/07/02/tx-nixu-software-idUSnBw025277a+100+BSW20140702,,
20140703†1:00PM UTC,IBM Research Breakthrough Helps Public Health Officials Improve Food Safety,http://www.reuters.com/article/2014/07/03/ibmresearchfoodsafety-idUSnPn6Bj2VG+93+PRN20140703,,
20140703†8:30AM UTC,"Murray's Wimbledon exit not so surprising, according to IBM analysis",http://www.reuters.com/article/2014/07/03/us-tennis-wimbledon-technology-idUSKBN0F818V20140703,,
20140703†8:27AM UTC,"Tennis-Murray's Wimbledon exit not so surprising, according to IBM analysis",http://www.reuters.com/article/2014/07/03/tennis-wimbledon-technology-idUSL6N0PD2SJ20140703,,
20140704†2:13AM UTC,"China approves Lenovo, IBM $2.3 billion server deal",http://www.reuters.com/article/2014/07/04/us-lenovo-ibm-idUSKBN0F90DX20140704,,
20140704†2:10AM UTC,"China approves Lenovo, IBM $2.3 bln server deal",http://www.reuters.com/article/2014/07/04/lenovo-ibm-idUSB9N0P601G20140704,,
20140706†1:07PM UTC,IBM signs up to help fight China's war on smog,http://www.reuters.com/article/2014/07/06/us-china-pollution-data-idUSKBN0FB0RD20140706,,
20140707†9:45AM UTC,"Research and Markets: Global Enterprise Content Management Market 2014-2018 with EMC, IBM, Hyland Software, Microsoft, OpenText & Oracle Dominating",http://www.reuters.com/article/2014/07/07/research-and-markets-idUSnBw075532a+100+BSW20140707,,
20140707†8:00AM UTC,Sapa signs five-year services agreement to build global operations with IBM,http://www.reuters.com/article/2014/07/07/ibm-sapa-agreement-idUSnPnGYF4w+5c+PRN20140707,,
20140707†8:00AM UTC,IBM‚Äôs Head of Innovation Bernard Meyerson Scheduled to Kick off SHARE in Pittsburgh,http://www.reuters.com/article/2014/07/07/il-share-idUSnBw075107a+100+BSW20140707,,
20140707†6:46AM UTC,"Research and Markets: Cloud in a Box: Converged Cloud Infrastructure for Enterprise Private Clouds Featuring Market Leaders, HP, IBM & VCE",http://www.reuters.com/article/2014/07/07/research-and-markets-idUSnBw075394a+100+BSW20140707,,
20140707†5:30AM UTC,"New Softwares, Deployments, Contracts, Recognitions, and Upcoming Earnings - Analyst Notes on IBM, Rackspace, Accenture, ServiceNow and Xerox",http://www.reuters.com/article/2014/07/07/bc-analysts-review-idUSnPn2LgJHn+96+PRN20140707,,
20140707†4:21AM UTC,"Research and Markets: Cloud Computing (SaaS, IaaS and PaaS) Market in the ANZ Region 2014-2018 with Amazon, Google, IBM, Microsoft, salesforce.com & Rackspace Dominating",http://www.reuters.com/article/2014/07/07/research-and-markets-idUSnBw075340a+100+BSW20140707,,
20140707†12:01AM UTC,"IBM Research Launches Project Green Horizon"" to Help China Deliver on Ambitious Energy and Environmental Goals""",http://www.reuters.com/article/2014/07/07/ibm-green-horizon-idUSnPn2xncNS+83+PRN20140707,,
20140708†9:00AM UTC,IBM Commits US$100 million to Support China to Nurture Big Data and Analytics Talent,http://www.reuters.com/article/2014/07/08/ny-ibm-100m-in-china-idUSnPn7lZLRG+8f+PRN20140708,,
20140709†6:09PM UTC,IBM to bet $3 bln over 5 years hoping for breakthrough in chips,http://www.reuters.com/article/2014/07/09/us-ibm-hardware-investment-idUSKBN0FE2HW20140709,,
20140709†6:04PM UTC,REFILE-IBM to bet $3 bln over 5 years hoping for breakthrough in chips,http://www.reuters.com/article/2014/07/09/ibm-hardware-investment-idUSL2N0PK16R20140709,,
20140709†11:25AM UTC,UNICOM(R) Global Acquires solidDB(R) From IBM(R) Corp.,http://www.reuters.com/article/2014/07/09/idUSnMKWRCxl8a+1f0+MKW20140709,,
20140710†9:00AM UTC,Sepaton Webinar to Focus on Easy Migration from IBM ProtecTIER to Sepaton Data Protection Platform,http://www.reuters.com/article/2014/07/10/ma-sepaton-idUSnBw105055a+100+BSW20140710,,
20140710†12:01AM UTC,IBM Announces $3 Billion Research Initiative To Tackle Chip Grand Challenges For Cloud And Big Data Systems,http://www.reuters.com/article/2014/07/10/ibmchipgrandchallenge-idUSnPnb9JqdD+89+PRN20140710,,
20140711†4:20AM UTC,"Research and Markets: Global Customer Relationship Management (CRM) Market 2014-2018 with IBM, Oracle, Microsoft, Salesforce.com & SAP AG Dominating",http://www.reuters.com/article/2014/07/11/research-and-markets-idUSnBw115168a+100+BSW20140711,,
20140714†12:50PM UTC,D2L Partners With IBM to Evolve Its Analytics Portfolio,http://www.reuters.com/article/2014/07/14/idUSnMKWLggnQa+1e2+MKW20140714,,
20140714†9:00AM UTC,SoftLayer Fuels Hybrid Cloud Growth for IBM with New Clients and Services,http://www.reuters.com/article/2014/07/14/ibm-softlayer-growth-idUSnPn9LzkHg+92+PRN20140714,,
20140714†9:00AM UTC,SICOSS Group Launches Payroll and HR Management Suite on IBM Cloud to Streamline Delivery of Payments,http://www.reuters.com/article/2014/07/14/ibm-sicoss-group-idUSnPn5clp2H+81+PRN20140714,,
20140714†9:00AM UTC,Whirlpool Corporation Transforms Manufacturing and Moves Enterprise Apps to IBM Cloud,http://www.reuters.com/article/2014/07/14/ny-ibm-whirlpool-idUSnPn6Lvl8Z+91+PRN20140714,,
20140715†6:35PM UTC,IBM to offer iPads and iPhones for business users,http://www.reuters.com/article/2014/07/15/us-ibm-apple-partnership-idUSKBN0FK2FF20140715,,
20140715†6:32PM UTC,UPDATE 1-IBM to offer iPads and iPhones for business users,http://www.reuters.com/article/2014/07/15/ibm-apple-partnership-idUSL2N0PQ2J020140715,,
20140715†4:51PM UTC,IBM to offer iPads and iPhones for business users,http://www.reuters.com/article/2014/07/15/ibm-apple-partnership-idUSL2N0PQ2EJ20140715,,
20140715†4:30PM UTC,Apple and IBM Forge Global Partnership to Transform Enterprise Mobility,http://www.reuters.com/article/2014/07/15/ca-apple-ibm-idUSnBw156655a+100+BSW20140715,,
20140715†9:00AM UTC,"CVS Caremark and IBM Announce the Technology Solutions for Smarter Health"" Program in Partnership with the National Association of Community Health Centers""",http://www.reuters.com/article/2014/07/15/cvscaremarkcharitable-idUSnPn7zpDDM+87+PRN20140715,,
20140715†8:00AM UTC,Cajamar and IBM Group sign an applications management contract,http://www.reuters.com/article/2014/07/15/ibm-cajamar-spain-idUSnPn2vxJYM+87+PRN20140715,,
20140715†8:00AM UTC,Cyber Security Unlocked--with Sogeti and IBM,http://www.reuters.com/article/2014/07/15/sogeti-ibm-security-idUSnPn7QmRS0+96+PRN20140715,,
20140716†3:47PM UTC,"Apple-IBM deal dents BlackBerry's prospects, slams stock",http://www.reuters.com/article/2014/07/16/us-blackberry-stocks-idUSKBN0FL1MZ20140716,,
20140716†2:03PM UTC,"UPDATE 1-Apple-IBM deal dents BlackBerry's prospects, slams stock",http://www.reuters.com/article/2014/07/16/blackberry-stocks-idUSL2N0PR1RQ20140716,,
20140716†10:22AM UTC,"Research and Markets: Global Virtual Event Market 2014-2018 with Alcatel-Lucent, Avaya, Cisco Systems, Citrix Systems, IBM & Microsoft Dominating",http://www.reuters.com/article/2014/07/16/research-and-markets-idUSnBw165854a+100+BSW20140716,,
20140716†9:00AM UTC,IBM Cloud Helps Korea's Enkiwi Drive Business Transformation and Growth,http://www.reuters.com/article/2014/07/16/ibm-helps-enkiwi-biz-idUSnPnsQLcK+4d+PRN20140716,,
20140718†9:30AM UTC,"The Zacks Analyst Blog Highlights: Google, IBM, Intel, Ford and Capital One Financial",http://www.reuters.com/article/2014/07/18/il-zacks-investment-idUSnPn1p2YxM+85+PRN20140718,,
20140718†2:00AM UTC,REG-Intnl Bus. Mach IBM Reports 2014 Second-Quarter Results,http://www.reuters.com/article/2014/07/18/intnl-bus-mach-idUSnBw176448a+100+BSW20140718,,
20140721†2:05PM UTC,Bundamedik Healthcare Transforms Administration and Finance Management Systems with IBM Big Data and Analytics,http://www.reuters.com/article/2014/07/21/ibm-jakarta-hospital-idUSnPn7QS92F+99+PRN20140721,,
20140721†2:00PM UTC,IBM and Monitise Help Financial Institutions Capitalize on Commerce,http://www.reuters.com/article/2014/07/21/ny-ibm-monitise-idUSnPn99mRtY+85+PRN20140721,,
20140721†2:00PM UTC,Report: Independent Research Firm Names IBM a Leader in Big Data Streaming Analytics,http://www.reuters.com/article/2014/07/21/ibm-big-data-leader-idUSnPn7wX5T+45+PRN20140721,,
20140721†9:54AM UTC,"Research and Markets: IT Market in Mexico 2014-2018 with Hewlett-Packard, IBM Corp, Microsoft & SAP AG Dominating",http://www.reuters.com/article/2014/07/21/research-and-markets-idUSnBw215703a+100+BSW20140721,,
20140721†9:30AM UTC,"The Zacks Analyst Blog Highlights: BP, Exxon Mobil, Morgan Stanley, United Technologies and IBM",http://www.reuters.com/article/2014/07/21/il-zacks-bpplc-idUSnPnXrBwR+55+PRN20140721,,
20140721†8:00AM UTC,Ingram Micro Adds New IBM Solution Demo Center,http://www.reuters.com/article/2014/07/21/idUSnMKWpnmnKa+1c2+MKW20140721,,
20140721†2:16AM UTC,BRIEF-IBM and Monitise announce alliance to deliver cloud-based mobile commerce solutions,http://www.reuters.com/article/2014/07/21/monitise-brief-idUSFWN0PQ01T20140721,,
20140722†11:18PM UTC,"INDIA PRESS-IBM, Wipro in race for Reliance Comm's call centre deal - Economic Times",http://www.reuters.com/article/2014/07/23/india-press-reliancecommunications-idUSL4N0PY0TS20140723,,
20140722†9:23PM UTC,"With sales sputtering, Apple's iPad looks to IBM alliance",http://www.reuters.com/article/2014/07/23/us-apple-results-ipad-idUSKBN0FS03720140723,,
20140722†9:30AM UTC,ScaleBase Distributed Database Software now Available on IBM Cloud Marketplace,http://www.reuters.com/article/2014/07/22/ma-scalebase-idUSnBw225006a+100+BSW20140722,,
20140722†9:23AM UTC,"Malauzai Software and Trusteer, an IBM company Team Up to Help Customers Bancorp Strengthen Security of Mobile Banking Application",http://www.reuters.com/article/2014/07/22/tx-malauzai-software-idUSnBw226003a+100+BSW20140722,,
20140722†7:00AM UTC,IBM Names Chief Accessibility Officer,http://www.reuters.com/article/2014/07/22/ny-ibm-accessibility-idUSnPn9kKbg5+88+PRN20140722,,
20140723†11:49AM UTC,USAA and IBM Join Forces to Serve Military Members,http://www.reuters.com/article/2014/07/23/ibm-watson-usaa-idUSnPn90KgZ1+8a+PRN20140723,,
20140723†9:45AM UTC,IBM Expands High Performance Computing Capabilities in the Cloud,http://www.reuters.com/article/2014/07/23/ibm-cloud-computing-idUSnPn1pSzDn+8a+PRN20140723,,
20140723†7:00AM UTC,"RPT-With sales sputtering, Apple's iPad looks to IBM alliance",http://www.reuters.com/article/2014/07/23/apple-results-ipad-idUSL2N0PX2VL20140723,,
20140723†6:35AM UTC,Sepaton Webinar to Focus on Easy Migration from IBM ProtecTIER to Sepaton Data Protection Platform,http://www.reuters.com/article/2014/07/23/ma-sepaton-idUSnBw235002a+100+BSW20140723,,
20140724†1:22PM UTC,"California Department of Technology and IBM Announce CalCloud, the Next Generation Technology Service",http://www.reuters.com/article/2014/07/24/ca-ibm-calcloud-idUSnPn8d6lcD+81+PRN20140724,,
20140724†6:24AM UTC,"Research and Markets: IT Market in Turkey 2014-2018: Key Vendors are Hewlett-Packard, IBM, KocSistem Bilgi ve IletiSim Hizmetleri and Oracle",http://www.reuters.com/article/2014/07/24/research-and-markets-idUSnBw245423a+100+BSW20140724,,
20140725†3:43PM UTC,IBM talks with Globalfoundries break down over price: Bloomberg ,http://www.reuters.com/article/2014/07/25/us-ibm-globalfoundries-mergers-idUSKBN0FU24T20140725,,
20140725†3:35PM UTC,IBM talks with Globalfoundries break down over price -Bloomberg,http://www.reuters.com/article/2014/07/25/ibm-globalfoundries-mergers-idUSL2N0Q01ZV20140725,,
20140725†3:11PM UTC,"Dell, BlackBerry downplay threat from Apple-IBM alliance",http://www.reuters.com/article/2014/07/25/us-tech-partnerships-idUSKBN0FU23320140725,,
20140725†2:52PM UTC,"Dell, BlackBerry downplay threat from Apple-IBM alliance",http://www.reuters.com/article/2014/07/25/tech-partnerships-idUSL2N0Q00N920140725,,
20140725†9:00AM UTC,IDC MarketScape Names IBM a Leader in Worldwide Managed Security Services,http://www.reuters.com/article/2014/07/25/ny-ibm-idcmarketscape-idUSnPnc8Hllk+88+PRN20140725,,
20140725†9:00AM UTC,Healthcare Sciences Publisher PLM and IBM Speed Access to Medical Information to Deliver Better Patient Care with Mobile,http://www.reuters.com/article/2014/07/25/ibm-plm-latin-america-idUSnPn37phl7+80+PRN20140725,,
20140725†7:50AM UTC,"Research and Markets: IT Market in Qatar 2014-2018: Key Vendors are Hewlett-Packard, IBM, Microsoft and Oracle",http://www.reuters.com/article/2014/07/25/research-and-markets-idUSnBw255292a+100+BSW20140725,,
20140728†9:00AM UTC,Microsoft and IBM Chase Amazon While Google Falls Off the Pace,http://www.reuters.com/article/2014/07/28/idUSnMKWqBGS3a+1dc+MKW20140728,,
20140729†4:34PM UTC,IBM Elects Two New Members to Its Board of Directors,http://www.reuters.com/article/2014/07/29/ny-ibm-idUSnBw296634a+100+BSW20140729,,
20140729†11:02AM UTC,REG-Intnl Bus. Mach IBM Board Approves Regular Quarterly Cash Dividend,http://www.reuters.com/article/2014/07/29/intnl-bus-mach-idUSnBw296106a+100+BSW20140729,,
20140729†11:00AM UTC,IBM Board Approves Regular Quarterly Cash Dividend,http://www.reuters.com/article/2014/07/29/ny-ibm-idUSnBw296095a+100+BSW20140729,,
20140729†9:34AM UTC,IBM to make free supercomputing power available to sustainability scientists,http://www.reuters.com/article/2014/07/29/ibm-climateinitiative-idUSnPn5pHylp+88+PRN20140729,,
20140729†9:00AM UTC,"Breakthrough Elastic Cloud-to-Cloud Networking Unveiled by AT&T;, IBM Research and ACS",http://www.reuters.com/article/2014/07/29/ibm-att-and-acs-idUSnPnp9VbN+45+PRN20140729,,
20140730†1:30PM UTC,Good Samaritan Society Transforms Care For Senior Citizens Using IBM Big Data And Analytics,http://www.reuters.com/article/2014/07/30/ny-ibm-good-samaritan-idUSnPnd55SR+43+PRN20140730,,
20140730†7:42AM UTC,"Research and Markets: Global Managed Services Market 2014-2018: Key Vendors Alcatel-Lucent, CISCO, EMC, Fujitsu and IBM",http://www.reuters.com/article/2014/07/30/research-and-markets-idUSnBw305435a+100+BSW20140730,,
20140730†2:00AM UTC,REG-Intnl Bus. Mach IBM Elects Two New Members to Its Board of Directors,http://www.reuters.com/article/2014/07/30/intnl-bus-mach-idUSnBw296678a+100+BSW20140730,,
