headline,date,url
"Holocaust Told in One Word, 6 Million Times",2014-01-26,https://www.nytimes.com/2014/01/26/world/middleeast/holocaust-told-in-one-word-6-million-times.html
Changes in the Cattle Business,2014-01-25,https://www.nytimes.com/video/us/100000002669905/changes-in-the-cattle-business.html
A Harder Outlook for Today’s Cowboy,2014-01-26,https://www.nytimes.com/2014/01/26/us/a-harder-outlook-for-todays-cowboy.html
Emirates President Treated for Stroke,2014-01-26,https://www.nytimes.com/2014/01/26/world/middleeast/emirates-president-treated-for-stroke.html
Nepal Lawmakers Move Closer to Choosing a Prime Minister,2014-01-26,https://www.nytimes.com/2014/01/26/world/asia/nepal-lawmakers-move-closer-to-choosing-a-prime-minister.html
"Syrian civil war foes enter through separate doors, talk through mediator",2014-01-25,https://www.nytimes.com/video/multimedia/100000002671409/syrian-civil-war-foes-enter-through-separate-doors-talk-through.html
Mortar Bombs Kill Six in Shiite Village in Iraq,2014-01-26,https://www.nytimes.com/2014/01/26/world/middleeast/mortar-bombs-kill-six-in-shiite-village-in-iraq.html
India Dismisses Charges Against Soldiers in Killings,2014-01-26,https://www.nytimes.com/2014/01/26/world/asia/india-dismisses-charges-against-soldiers-in-killings.html
Woodland Takes Lead at Torrey Pines; Woods Fails to Make Cut,2014-01-26,https://www.nytimes.com/2014/01/26/sports/golf/pga-roundup.html
It Only Seems That Political Corruption Is Rampant,2014-01-26,https://www.nytimes.com/2014/01/26/us/politics/it-only-seems-that-political-corruption-is-rampant.html
Man Charged After Student Is Shot Dead,2014-01-26,https://www.nytimes.com/2014/01/26/us/man-charged-after-student-is-shot-dead.html
Pacquiao to Fight Bradley,2014-01-26,https://www.nytimes.com/2014/01/26/sports/pacquiao-to-fight-bradley.html
Family Sues in Protracted Ohio Execution,2014-01-26,https://www.nytimes.com/2014/01/26/us/family-sues-in-protracted-ohio-execution.html
Broncos Kicker Still Sick,2014-01-26,https://www.nytimes.com/2014/01/26/sports/football/broncos-kicker-still-sick.html
32 People Feared Dead in Quebec Fire,2014-01-26,https://www.nytimes.com/2014/01/26/world/americas/32-people-feared-dead-in-quebec-fire.html
Islamist Party to Boycott Algerian Election,2014-01-26,https://www.nytimes.com/2014/01/26/world/africa/islamist-party-to-boycott-algerian-election.html
Fissures in G.O.P. as Some Conservatives Embrace Renewable Energy,2014-01-26,https://www.nytimes.com/2014/01/26/us/politics/fissures-in-gop-as-some-conservatives-embrace-renewable-energy.html
Hawaii and San Diego Among Sites Considered for America’s Cup,2014-01-26,https://www.nytimes.com/2014/01/26/sports/hawaii-and-san-diego-among-sites-considered-for-americas-cup.html
Egyptian Envoys Plead for Release,2014-01-26,https://www.nytimes.com/2014/01/26/world/middleeast/egyptian-envoys-plead-for-release.html
Race Becomes an Exercise in Language,2014-01-26,https://www.nytimes.com/2014/01/26/us/race-becomes-an-exercise-in-language.html
Stamkos Nears Return for Tampa Bay Lightning,2014-01-26,https://www.nytimes.com/2014/01/26/sports/hockey/stamkos-nears-return-for-tampa-bay-lightning.html
"The Mayor Went Vegan, Then Spread the Word",2014-01-26,https://www.nytimes.com/2014/01/26/us/the-mayor-went-vegan-then-spread-the-word.html
Three Killed in Maryland Mall Shooting,2014-01-25,https://www.nytimes.com/video/us/100000002671411/three-killed-in-maryland-mall-shooting.html
"Quotation of the Day for Sunday, January 26, 2014",2014-01-26,https://www.nytimes.com/2014/01/26/pageoneplus/quotation-of-the-day-for-sunday-january-26-2014.html
Borrowing Crisis Tactics to Aid Uninsured in Texas,2014-01-26,https://www.nytimes.com/2014/01/26/us/borrowing-crisis-tactics-to-aid-uninsured-in-texas.html
At least 10 deaths confirmed in Canada seniors' residence fire,2014-01-25,https://www.nytimes.com/video/multimedia/100000002671426/at-least-10-deaths-confirmed-in-canada-seniors-residence-fire.html
Claye Sets Armory Record for Triple Jump,2014-01-26,https://www.nytimes.com/2014/01/26/sports/claye-sets-armory-record-for-triple-jump.html
China Sentences Legal Activist to 4 Years for Role in Protests,2014-01-26,https://www.nytimes.com/2014/01/26/world/asia/china-sentences-legal-activist-to-4-years-for-role-in-protests.html
"Millard L. Midonick, Surrogate to Children and Auden, Dies at 99",2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/millard-l-midonick-surrogate-to-children-and-auden-dies-at-99.html
From Novice Prison Player to Hero of the Big Screen,2014-01-26,https://www.nytimes.com/2014/01/26/crosswords/chess/from-novice-prison-player-to-hero-of-the-big-screen.html
"Winning Lottery Numbers for Jan. 25, 2014",2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/winning-lottery-numbers-for-jan-25-2014.html
Rangers and Devils Practice on Yankee Stadium Ice,2014-01-26,https://www.nytimes.com/2014/01/26/sports/hockey/rangers-and-devils-practice-on-yankee-stadium-ice.html
"Ross Has 51, but Clippers Beat Raptors",2014-01-26,https://www.nytimes.com/2014/01/26/sports/basketball/nba-roundup.html
"Corrections: January 26, 2014",2014-01-26,https://www.nytimes.com/2014/01/26/pageoneplus/corrections-january-26-2014.html
Lori Fradkin and Benjamin Lilien,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/lori-fradkin-and-benjamin-lilien.html
"Paid Notice: Deaths  BOSCH, ALBERT C.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9A05E1DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  DAVIES, MICHAEL",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=980DE1DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  HOSTEIN, CLIFFORD J.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9F00EFDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  KRIMENDAHL, FRED",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9D07EEDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  ROSEN, PHILIP",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9B00E6D9173AF935A15752C0A9629D8B63
"Meghan Irrgang, Thomas Egan",2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/meghan-irrgang-thomas-egan.html
"Paid Notice: Deaths  BARNIE, DORIS C.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9D03E2DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  BRODY, NATHANIEL (NED)",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9B04E1DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  GILMOUR, JOAN THOMPSON (STEHLI)",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9802E0DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  MCGOVERN, EUGENE",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9E04E7D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  MELADY, JOHN C",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9F07E7D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  NADLER, ALLEN",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9A00E7D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  PAVLOUNIS, PETER",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9C0CE7D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  ROBINSON, KEITH J.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9807E6D9173AF935A15752C0A9629D8B63
"Paid Notice: Memorials  HARDY, MILOS MOONBEAM",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9904E4D9173AF935A15752C0A9629D8B63
"Lauren Schneider, Michael Calantone",2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/lauren-schneider-michael-calantone.html
Anna Kaminskaya and Ryan Browning,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/anna-kaminskaya-and-ryan-browning.html
Countdown to Kickoff,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/countdown-to-kickoff.html
"Paid Notice: Deaths  ACHS, SAMUEL",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9406E2DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  BROKAW, HOWARD PYLE",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9407E1DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  DYE, NEDENIA POST",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9404E0DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  KRIMENDAHL, H",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9E06EEDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  QUINLAN, JOSEPH P",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9F04E6D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  SILVER, NORMA",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9907E5D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  ZUFALL, KATHRYN ""KAY""",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9805E4D9173AF935A15752C0A9629D8B63
"Paid Notice: Memorials  PERLBINDER, ARNOLD",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9B06E4D9173AF935A15752C0A9629D8B63
Mary Bartos and Richard Falotico,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/mary-bartos-and-richard-falotico.html
Emily Sedlis and Christopher Russo,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/emily-sedlis-and-christopher-russo.html
"Paid Notice: Deaths  ROSS, M",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9403E6D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  WEISS, IRWIN",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9E0CE5D9173AF935A15752C0A9629D8B63
The 2014 Grammy Awards,2014-01-26,https://www.nytimes.com/slideshow/2014/01/26/arts/music/2014-grammy-winners.html
"Paid Notice: Deaths  AGATA, BURTON C",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9501E2DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  LEVIN, MONTE",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9A02EEDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  MEYER, FRED J",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9806E7D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  BERGANE, VILMA F.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9F0DE2DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  FENNER, JAMES",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9C06E0DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  KALLINS, BEATRICE J.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9505EEDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  MARTINEZ, MARK VIATORI",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=940CEEDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  TOVER, SYLVIA",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9503E5D9173AF935A15752C0A9629D8B63
The Red Carpet at the 2014 Grammy Awards,2014-01-26,https://www.nytimes.com/slideshow/2014/01/26/arts/music/2014-grammy-fashion.html
"Paid Notice: Deaths  GLASER, ESTELLE",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=990DE0DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  LEE, LESLIE",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9903EEDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  SHIELDS, MILLIE",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9F05E5D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  WARWICK, ARNOLD S",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9D0DE5D9173AF935A15752C0A9629D8B63
What’s On Today?,2014-01-26,https://www.nytimes.com/2014/01/26/arts/television/whats-on-today.html
"Paid Notice: Deaths  CARDOZO, BENJAMIN",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9D00E1DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  DELMAN, MYRON",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=990CE1DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  GARDNER, HELEN L.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9D01E0DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  TRUBIN, SYBIL",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9C02E5D9173AF935A15752C0A9629D8B63
"Melissa Bordin, Jonathan Stopol",2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/melissa-bordin-jonathan-stopol.html
"Paid Notice: Deaths  AHLUWALIA, INDERIVE (ANDY) SINGH",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9C00E2DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  BENGELSDORF, HERBERT",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9E02E2DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  GEIGER, DR",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9E00E0DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  GOLDSTEIN, ARNOLD",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9504EFDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  HYMAN LEVEY, PELDA B.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9A0DEFDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  JAGENDORF, DANIEL ZACHARY SAMUEL",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9B0CEFDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  LAUMAN, RICHARD H.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9800EEDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  SHACKTER, SUSAN",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9C0DE6D9173AF935A15752C0A9629D8B63
"Justine Lupo, David Robertson",2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/justine-lupo-david-robertson.html
"Paid Notice: Deaths  CARDOZO, BENJAMIN M.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9C01E1DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  GOLDSTEIN, ARNOLD",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9405EFDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  GOWING, RICHARD W.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9C07EFDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  KRIMENDAHL, H. FREDERICK II.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9F01EEDA173AF935A15752C0A9629D8B63
Nicole Eshaghpour and Ariya Waxman,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/nicole-eshaghpour-and-ariya-waxman.html
"Paid Notice: Deaths  ABBE, KATHRYN",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9B07E2DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  CARCANAGUES, JACQUES SOHO PIONEER",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9506E1DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  CHABON, DR",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9E03E1DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  GELLER, JOSEPH",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9F03E0DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  GRAHAM, NANCY KUFLIK",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9D06EFDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  PAYSON, ELAINE",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9E05E6D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  RUBIN, JEFFREY",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9502E6D9173AF935A15752C0A9629D8B63
Kirstin Abraham and Paul Mojica,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/kirstin-abraham-and-paul-mojica.html
And Their Beat Goes On,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/and-their-beat-goes-on.html
"Paid Notice: Deaths  DEVRIES, PHYLLIS KREX",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9B05E0DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  GLASS, DR",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9A0CE0DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  ROMANOFF, MAYA",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9906E6D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  SHULMAN, MARY GORDON",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9804E5D9173AF935A15752C0A9629D8B63
"Kaitlyn Johnson, Joseph Gilston",2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/kaitlyn-johnson-joseph-gilston.html
Ducks Triumph at Dodger Stadium as Volleyballs and Frisbees Fly,2014-01-26,https://www.nytimes.com/2014/01/26/sports/hockey/ducks-triumph-at-dodger-stadium-as-volleyballs-and-fireworks-fly.html
"Paid Notice: Deaths  BERGMANN, DR",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=980CE2DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  ESKENAZI, IRVING LEON",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9507E0DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  HOSTEIN, CLIFFORD",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9803EFDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  MCGOVERN, EUGENE",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9D05E7D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  MEYER, FRED J",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9901E7D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  O'DONNELL, CHARLES F.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9402E7D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  OLSON, MIRIAM MELTZER",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=950DE7D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  SVED, JOHN RUSSELL",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9B01E5D9173AF935A15752C0A9629D8B63
"Paid Notice: Memorials  KNIFFEN, ROBERT",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9A07E4D9173AF935A15752C0A9629D8B63
China’s Corruption Crackdown?,2014-01-26,https://www.nytimes.com/2014/01/26/opinion/heng-chinas-corruption-crackdown.html
"Paid Notice: Deaths  COHEN, NORMAN B.",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9F02E1DA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  GUTTER, RUTH RUBENSTEIN",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9E01EFDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  HUNTER, HOLLAND",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9902EFDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  KIERSTEAD, DR",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9C04EEDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  LEVINSOHN, JAY DOUGLAS",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9B0DEEDA173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  NOYES, ADELE",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9B03E7D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  SHANAHAN, DR",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9D0CE6D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  ROSENBERG, HAROLD",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9A01E6D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  SPOOR, JANET SPAIN",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9A06E5D9173AF935A15752C0A9629D8B63
"Paid Notice: Deaths  SVERDLOVE, FRIEDA",2014-01-26,https://query.nytimes.com/gst/fullpage.html?res=9400E5D9173AF935A15752C0A9629D8B63
headline,date,url
Inside the List,2014-01-26,https://www.nytimes.com/2014/01/26/books/review/inside-the-list.html
Which Authors or Books Have Worked on You as ‘Negative Influences’?,2014-01-26,https://www.nytimes.com/2014/01/26/books/review/which-authors-or-books-have-worked-on-you-as-negative-influences.html
"Catching the Olympic Spirit in Lake Placid, N.Y.",2014-01-26,https://www.nytimes.com/2014/01/26/travel/catching-the-olympic-spirit-in-lake-placid-ny.html
"Hotel Review: Arts Boutique Hotel B in Lima, Peru",2014-01-26,https://www.nytimes.com/2014/01/26/travel/hotel-review-arts-boutique-hotel-b-in-lima-peru.html
Your Next Job Application Could Involve a Video Game,2014-01-26,https://www.nytimes.com/2014/01/26/magazine/your-next-job-application-could-involve-a-video-game.html
Letters: ‘Little Failure’ and More,2014-01-26,https://www.nytimes.com/2014/01/26/books/review/letters-little-failure-and-more.html
Quiet in the Caribbean,2014-01-26,https://www.nytimes.com/2014/01/26/travel/quiet-in-the-caribbean.html
"Restaurant Report: Fishing With Dynamite in Manhattan Beach, Calif.",2014-01-26,https://www.nytimes.com/2014/01/26/travel/restaurant-report-fishing-with-dynamite-in-manhattan-beach-calif.html
"Singing, Dancing and Economics",2014-01-26,https://www.nytimes.com/2014/01/26/theater/singing-dancing-and-economics.html
"Living in Manhasset, N.Y.",2014-01-26,https://www.nytimes.com/slideshow/2014/01/26/realestate/20140126-LIVING.html
A Place on Manhattanites’ Map,2014-01-26,https://www.nytimes.com/2014/01/26/realestate/a-place-on-manhattanites-map.html
Putin’s Olympic Fever Dream,2014-01-26,https://www.nytimes.com/2014/01/26/magazine/putins-olympic-fever-dream.html
"In Cape Town, Fashion With a Side of Fries",2014-01-26,https://www.nytimes.com/2014/01/26/travel/in-cape-town-fashion-with-a-side-of-fries.html
"In Milwaukee, a District for a Bite or a Brew",2014-01-26,https://www.nytimes.com/2014/01/26/travel/in-milwaukee-a-district-for-a-bite-or-a-brew.html
"Lonnie Holley, the Insider’s Outsider",2014-01-26,https://www.nytimes.com/2014/01/26/magazine/lonnie-holley-the-insiders-outsider.html
Chang-rae Lee: By the Book,2014-01-26,https://www.nytimes.com/2014/01/26/books/review/chang-rae-lee-by-the-book.html
Journeyman Playwright’s Latest Journey,2014-01-26,https://www.nytimes.com/2014/01/26/theater/george-brants-play-grounded-brings-him-to-new-york.html
The Next Big Picture,2014-01-26,https://www.nytimes.com/2014/01/26/arts/design/with-cameras-optional-new-directions-in-photography.html
"36 Hours in Basel, Switzerland",2014-01-26,https://www.nytimes.com/2014/01/26/travel/36-hours-in-basel-switzerland.html
"Smut, Refreshed for a New Generation",2014-01-26,https://www.nytimes.com/2014/01/26/movies/smut-refreshed-for-a-new-generation.html
Off Off Off Broadway (at Your Multiplex),2014-01-26,https://www.nytimes.com/2014/01/26/theater/theater-producers-weigh-hd-broadcasts-in-movie-theaters.html
Line Cook’s Pâté,2014-01-26,https://www.nytimes.com/2014/01/26/magazine/line-cooks-pate.html
How Hollywood Ruined Me for Romance,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/how-hollywood-ruined-me-for-romance-modern-love.html
Wedding Q. and A.,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/wedding-q-and-a.html
Art Meets Environmental Activism in ‘The Crossroads Project’,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/art-meets-environmental-activism-in-the-crossroads-project.html
From Upstate to the West Village,2014-01-26,https://www.nytimes.com/2014/01/26/realestate/from-upstate-to-the-west-village.html
"A Fearsome Portrayal of a Powerful, Angry Man",2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/a-review-of-fences-at-mccarter-theater-center-in-princeton.html
On the Amend,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/on-the-amend.html
Contrasting Big and Little at a Tapas Bar,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/a-review-of-plancha-tapas-and-wine-bar-in-garden-city.html
"Korean Dishes, Mild, Medium and Fiery",2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/a-review-of-korea-garden-in-yonkers.html
"An Office, and Its Staff, at the Edge",2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/a-review-of-the-consultant-in-new-haven.html
Sounds to Complement Red and White at Long Island Wineries,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/sounds-to-complement-red-and-white-at-long-island-wineries.html
Complaints About Closings,2014-01-26,https://www.nytimes.com/2014/01/26/realestate/complaints-about-closings.html
"Food Fresh and Local at Farmers’ Markets, Well After the Frost",2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/food-fresh-and-local-at-farmers-markets-well-after-the-frost.html
Deep Reader,2014-01-26,https://www.nytimes.com/2014/01/26/books/review/rebecca-meads-my-life-in-middlemarch.html
If It Pleases the Gods,2014-01-26,https://www.nytimes.com/2014/01/26/books/review/the-parthenon-enigma-by-joan-breton-connelly.html
The Big Uneasy,2014-01-26,https://www.nytimes.com/2014/01/26/books/review/my-age-of-anxiety-by-scott-stossel.html
Landlords Seek the Upper Hand,2014-01-26,https://www.nytimes.com/2014/01/26/realestate/landlords-seek-the-upper-hand.html
Mix and Match for a Savory Taste of Korea,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/a-review-of-yama-dora-in-east-haven.html
The Bahamas on the Radar,2014-01-26,https://www.nytimes.com/2014/01/26/realestate/the-bahamas-on-the-radar.html
‘I Now Present Mr. and Mrs. Jetson’,2014-01-26,https://www.nytimes.com/2014/01/26/fashion/weddings/i-now-present-mr-and-mrs-jetson.html
Events in Westchester for Jan. 26 to Feb. 1,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/events-in-westchester-for-jan-26-to-feb-1-2014.html
Events on Long Island for Jan. 26 to Feb. 1,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/events-on-long-island-for-jan-26-to-feb-1-2014.html
Google Tools for Globetrotters,2014-01-26,https://www.nytimes.com/2014/01/26/travel/google-tools-for-globetrotters.html
Capturing the New York of the 1960s and ’70s,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/photographing-new-york-of-the-1960s-and-70s.html
An ‘Off the Wall’ Experience at Don Pedro,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/an-off-the-wall-experience-at-don-pedro.html
"Books About Builders, Bootleggers and Bosses",2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/books-about-builders-bootleggers-and-bosses.html
Events in New Jersey for Jan. 26 to Feb. 1,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/events-in-new-jersey-for-jan-26-to-feb-1-2014.html
Events in Connecticut for Jan. 26 to Feb. 1,2014-01-26,https://www.nytimes.com/2014/01/26/nyregion/events-in-connecticut-for-jan-26-to-feb-1-2014.html
Planet Hillary,2014-01-26,https://www.nytimes.com/2014/01/26/magazine/hillary-clinton.html
How Long Have I Got Left?,2014-01-26,https://www.nytimes.com/2014/01/25/opinion/sunday/how-long-have-i-got-left.html
"A Man Without a Nation, in Italy",2014-01-26,https://www.nytimes.com/2014/01/26/movies/homevideo/andrei-tarkovskys-nostalghia-on-blu-ray.html
