headline,date,url
"Paid Notice: Deaths  BRAUER, ARNOLD LEE",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9F07E0DF163AF930A35752C0A9629D8B63
"Paid Notice: Deaths  CROUSE, ANNA",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9402E0DF163AF930A35752C0A9629D8B63
Manhattan Real Estate Market Surging at Year’s End,2014-01-03,https://www.nytimes.com/2014/01/03/nyregion/manhattan-real-estate-market-surging-at-years-end.html
"Paid Notice: Deaths  WAGNER, RUTH JEAN",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9502EFDF163AF930A35752C0A9629D8B63
"Paid Notice: Deaths  WOLF, JOHN M",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9C0DEFDF163AF930A35752C0A9629D8B63
Solskjaer Is Named Cardiff’s Manager,2014-01-03,https://www.nytimes.com/2014/01/03/sports/soccer/solskjaer-is-named-cardiffs-manager.html
"Paid Notice: Deaths  BENENSON, JANE STEIN",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9E04E0DF163AF930A35752C0A9629D8B63
"Paid Notice: Deaths  CUNNINGHAM, JOHN BERTON",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=950DE0DF163AF930A35752C0A9629D8B63
"Paid Notice: Deaths  STERN, ALFRED R",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9403EFDF163AF930A35752C0A9629D8B63
"Paid Notice: Deaths  ZYLBERBERG, ABRAHAM LEIB",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9D0CEFDF163AF930A35752C0A9629D8B63
"The Week in Pictures for Jan. 3, 2014",2014-01-03,https://www.nytimes.com/slideshow/2014/01/03/nyregion/20140103wip.html
"Paid Notice: Deaths  CROUSE, ANNA",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9B03E0DF163AF930A35752C0A9629D8B63
"Paid Notice: Deaths  ALPERT, JOEL J.",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=950CE1DF163AF930A35752C0A9629D8B63
"Paid Notice: Deaths  CORDICE, JOHN W.V.",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9901E0DF163AF930A35752C0A9629D8B63
"Paid Notice: Deaths  MALIN, DOROTHY ""ANN"" (NEE FLEET)",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9906EFDF163AF930A35752C0A9629D8B63
"Paid Notice: Deaths  GRIFFITHS, JEANNE MCALISTER",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9C0CE0DF163AF930A35752C0A9629D8B63
"Paid Notice: Memorials  LINDAUER, EDNA STRICH (LEVY)",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9A06EEDF163AF930A35752C0A9629D8B63
Key Plays by Shumpert Help Knicks Shock Spurs,2014-01-03,https://www.nytimes.com/2014/01/03/sports/basketball/key-plays-by-shumpert-help-knicks-shock-spurs.html
N.F.L. Wild-Card Matchups,2014-01-03,https://www.nytimes.com/2014/01/03/sports/football/nfl-wild-card-matchups.html
"Paid Notice: Deaths  ALLEN, SILVIA G.",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=940DE1DF163AF930A35752C0A9629D8B63
Across the Creek Is the Other Side of the River,2014-01-03,https://www.nytimes.com/interactive/2014/01/03/magazine/05poem-poembody.html
Scott Edges Woods for Writers’ Award,2014-01-03,https://www.nytimes.com/2014/01/03/sports/golf/scott-edges-woods-for-writers-award.html
"Paid Notice: Deaths  KLINGER, NANCY",2014-01-03,https://query.nytimes.com/gst/fullpage.html?res=9F04EFDF163AF930A35752C0A9629D8B63
Medicare Advantage and the 'Theft' of $156 Billion ,2014-01-03,https://economix.blogs.nytimes.com/2014/01/03/medicare-advantage-and-the-theft-of-156-billion/
Word of the Day | aria,2014-01-03,https://learning.blogs.nytimes.com/2014/01/03/word-of-the-day-aria/
Attack on Chinese Consulate Puts U.S. on Defensive,2014-01-03,https://sinosphere.blogs.nytimes.com/2014/01/03/attack-on-chinese-consulate-puts-u-s-on-defensive/
Asia Week Ahead: Watch for latest China data blitz,2014-01-03,https://www.nytimes.com/video/multimedia/100000002630936/asia-week-ahead-watch-for-latest-china-data-blitz.html
"Paid Notice: Deaths  CARR, KRISTEN ANN",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875024
"Paid Notice: Deaths  RUSKIN, JOSEPH ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875025
"Paid Notice: Deaths  CHILES, LUCYLEE ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875026
"Paid Notice: Deaths  ELLMAN, SIDNEY ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875027
"Paid Notice: Deaths  CUNNINGHAM, JOHN B.",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875028
"Paid Notice: Deaths  CROUSE, ANNA ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875029
"Paid Notice: Deaths  ZYLBERBERG, ABRAHAM L.",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875030
"Paid Notice: Deaths  ALLEN, SILVIA G.",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875031
"Paid Notice: Deaths  PRESS, ELEANOR ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875032
"Paid Notice: Deaths  HANDWERKER, MARIAN ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875033
"Paid Notice: Deaths  BENENSON, JANE ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875034
"Paid Notice: Deaths  BENENSON, JANE ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875035
"Paid Notice: Deaths  MALIN, DOROTHY ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875036
"Paid Notice: Deaths  GRIFFITHS, JEANNE ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875037
"Paid Notice: Deaths  ALPERT, JOEL J.",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875038
"Paid Notice: Deaths  KLINGER, NANCY ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875039
"Paid Notice: Deaths  LANDESS, IRA ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875040
"Paid Notice: Deaths  CORDICE, JOHN ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875041
"Paid Notice: Deaths  FRIEDMAN, REGINIA ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875042
"Paid Notice: Deaths  STERN, ALFRED R.",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875043
"Paid Notice: Deaths  BRAUER, ARNOLD L.",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875044
"Paid Notice: Deaths  CROUSE, ANNA ",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875045
"Paid Notice: Deaths  WOLF, JOHN M.",2014-01-03,https://www.legacy.com/Link.asp?I=LS000168875046
Snowfall So Far in the Northeast,2014-01-03,https://www.nytimes.com/interactive/2014/01/02/nyregion/snowfall-in-the-northeast.html
3 tonnes of meth seized in southern China,2014-01-03,https://www.nytimes.com/video/multimedia/100000002630991/3-tonnes-of-meth-seized-in-southern-china.html
Protesters clash with police,2014-01-03,https://www.nytimes.com/video/multimedia/100000002630993/protesters-clash-with-police.html
A Hunting Community in Nagaland Takes Steps Toward Conservation,2014-01-03,https://india.blogs.nytimes.com/2014/01/03/a-hunting-community-in-nagaland-takes-steps-toward-conservation/
Workers Face Police Gunfire Amid Unrest in Cambodia,2014-01-04,https://www.nytimes.com/2014/01/04/world/asia/cambodia-protests.html
Stranded Antarctic group enroute to Tasmania,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631051/stranded-antarctic-group-enroute-to-tasmania.html
6 Q's About the News | Rescue on the Ice,2014-01-03,https://learning.blogs.nytimes.com/2014/01/03/6-qs-about-the-news-rescue-on-the-ice/
U.S. Orders Evacuation of Staff Members From Embassy in South Sudan,2014-01-04,https://www.nytimes.com/2014/01/04/world/africa/us-orders-evacuation-of-staff-from-embassy-in-south-sudan.html
Obesity on the rise in developing nations,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631063/obesity-on-the-rise-in-developing-nations.html
"Test Yourself | Editing Practice, Jan. 3, 2014",2014-01-03,https://learning.blogs.nytimes.com/2014/01/03/test-yourself-editing-practice-jan-3-2014/
Bushfires continue to burn in Australia,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631081/bushfires-continue-to-burn-in-australia.html
Otto Schenk’s Opera Stagings Still at Home in Vienna,2014-01-04,https://www.nytimes.com/2014/01/04/arts/music/otto-schenks-die-fledermaus-and-fidelio-in-vienna.html
What Words or Phrases Should Be Retired in 2014?,2014-01-03,https://learning.blogs.nytimes.com/2014/01/03/what-words-or-phrases-should-be-retired-in-2014/
"Q. & A.: David Der-wei Wang on C.T. Hsia, Chinese Literary Critic",2014-01-03,https://sinosphere.blogs.nytimes.com/2014/01/03/q-a-david-der-wei-wang-on-c-t-hsia-chinese-literary-critic/
New York Today: Live Snowstorm Updates,2014-01-03,https://cityroom.blogs.nytimes.com/2014/01/03/new-york-today-live-snowstorm-updates/
Police Raid 'Fortress' of Drug Production in South China,2014-01-03,https://sinosphere.blogs.nytimes.com/2014/01/03/police-raid-fortress-of-drug-production-in-south-china/
Arsonist sets Chinese consulate on fire in US,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631118/arsonist-sets-chinese-consulate-on-fire-in-us.html
Times Minute | Destroying Syrian Weapons,2014-01-03,https://www.nytimes.com/video/multimedia/100000002630830/times-minute-destroying-syrian-weapons.html
Prime Minister Rules Out Third Term,2014-01-03,https://india.blogs.nytimes.com/2014/01/03/prime-minister-rules-out-third-term/
Times Minute | Destroying Syrian Weapons,2014-01-03,https://www.nytimes.com/news/minute/2014/01/03/times-minute-destroying-syrian-weapons/
Holiday bookings up amid 'package' comeback,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631126/holiday-bookings-up-amid-package-comeback.html
Investigation ongoing into Beirut car blast,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631132/investigation-ongoing-into-beirut-car-blast.html
Thatcher Debated Using Military in 1984 Miners’ Strike,2014-01-04,https://www.nytimes.com/2014/01/04/world/europe/margaret-thatcher-miners-strike.html
"Daily Report: A DreamWorks Tablet for Children, With Penguins",2014-01-03,https://bits.blogs.nytimes.com/2014/01/03/daily-report-a-dreamworks-tablet-for-children-with-penguins/
Paris Embraces ‘Einstein’ Again,2014-01-04,https://www.nytimes.com/2014/01/04/arts/international/history-time-and-space-in-opera.html
High tides and strong winds batter south-west England,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631171/high-tides-and-strong-winds-batter-south-west-england.html
"Books, Just Like You Wanted ",2014-01-03,https://bits.blogs.nytimes.com/2014/01/03/books-just-like-you-wanted/
Teenagers in The Times | December 2013,2014-01-03,https://learning.blogs.nytimes.com/2014/01/03/teenagers-in-the-times-december-2013/
Fighting to Kick the Habit,2014-01-04,https://www.nytimes.com/2014/01/04/opinion/mike-tyson-fighting-to-kick-the-habit.html
In Praise of (Offline) Slow Reading,2014-01-04,https://www.nytimes.com/2014/01/04/opinion/in-praise-of-offline-slow-reading.html
Gensler Bids Farewell to Trading Commission,2014-01-03,https://dealbook.nytimes.com/2014/01/03/morning-agenda-gensler-bids-farewell-to-trading-commission/
Moldova’s European Aspirations,2014-01-04,https://www.nytimes.com/2014/01/04/opinion/moldovas-european-aspirations.html
Schumacher's wife arrives at Grenoble hospital,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631223/schumachers-wife-arrives-at-grenoble-hospital.html
Babaru Memories,2014-01-03,https://krugman.blogs.nytimes.com/2014/01/03/babaru-memories/
"After Antarctic Drama, Chinese Rescue Ship Is Threatened by Ice",2014-01-04,https://www.nytimes.com/2014/01/04/world/antarctica-ship.html
A Well-Trained Guide Dog,2014-01-03,https://cityroom.blogs.nytimes.com/2014/01/03/a-well-trained-guide-dog/
"Iraq Fighters, Qaeda Allies, Claim Falluja as New State",2014-01-04,https://www.nytimes.com/2014/01/04/world/middleeast/fighting-in-falluja-and-ramadi.html
"Storm Slams East Coast, Leaving a Trail of Havoc",2014-01-04,https://www.nytimes.com/2014/01/04/nyregion/a-snowstorm-brings-school-closings-and-delays.html
U.N. Says Aid Crisis Worsens in Central African Republic,2014-01-04,https://www.nytimes.com/2014/01/04/world/africa/aid-crisis-in-central-african-republic.html
"A Killer Whale, a Dogged Filmmaker",2014-01-03,https://carpetbagger.blogs.nytimes.com/2014/01/03/a-killer-whale-a-dogged-filmmaker/
An Update for 'On This Day',2014-01-03,https://learning.blogs.nytimes.com/2014/01/03/an-update-for-our-on-this-day-feature/
"After Fleeing Violence, Many Indian Muslims Refuse to Return Home",2014-01-04,https://www.nytimes.com/2014/01/04/world/asia/uttar-pradesh-religious-violence.html
"Despite Protests in Thailand, Vote Will Go On, Panel Says",2014-01-04,https://www.nytimes.com/2014/01/04/world/asia/thailand.html
S.&amp;P. Starts the Year on a Losing Streak,2014-01-04,https://www.nytimes.com/2014/01/04/business/daily-stock-market-activity.html
Jerry Goodman Is Dead,2014-01-03,https://krugman.blogs.nytimes.com/2014/01/03/jerry-goodman-is-dead/
Resolved: The Best Moment of 2014? This One,2014-01-03,https://parenting.blogs.nytimes.com/2014/01/03/resolved-the-best-moment-of-2014-this-one/
Schumacher's fans gather outside hospital to wish him Happy Birthday,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631290/schumachers-fans-gather-outside-hospital-to-wish-him-happy-birth.html
Audi’s Sport Quattro Concept Will Have Laser Eyes,2014-01-04,https://www.nytimes.com/2014/01/04/automobiles/audis-sport-quattro-concept-will-have-laser-eyes.html
Image of the Day: January 3,2014-01-03,https://india.blogs.nytimes.com/2014/01/03/image-of-the-day-january-3-2/
"Megan Ellison's Good Day, Harvey Weinstein's Difficult One",2014-01-03,https://carpetbagger.blogs.nytimes.com/2014/01/03/megan-ellisons-good-day-harvey-weinsteins-difficult-one/
In Our Pages: January 4,2014-01-03,https://iht-retrospective.blogs.nytimes.com/2014/01/03/in-our-pages-january-4/
"Video Reviews of 'Lone Survivor,' '47 Ronin' and 'Grudge Match'",2014-01-03,https://artsbeat.blogs.nytimes.com/2014/01/03/video-reviews-of-lone-survivor-47-ronin-and-grudge-match/
"No Comment Necessary: Rob Ford, the Best Mayor Ever",2014-01-03,https://takingnote.blogs.nytimes.com/2014/01/03/no-comment-necessary-rob-ford-the-best-mayor-ever/
"Food, Genes and the Feeling of Risk",2014-01-03,https://dotearth.blogs.nytimes.com/2014/01/03/food-genes-and-the-feeling-of-risk/
Next steps up sales,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631380/next-steps-up-sales.html
Automaker Seeks Approval of Sale to Hong Kong Tycoon,2014-01-04,https://www.nytimes.com/2014/01/04/business/international/automaker-seeks-approval-of-sale-to-hong-kong-tycoon.html
Boeing workers vote on contract,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631407/boeing-workers-vote-on-contract.html
Movie Review: '47 Ronin',2014-01-03,https://www.nytimes.com/video/movies/100000002631366/movie-review-47-ronin.html
Movie Review: ‘Grudge Match’,2014-01-03,https://www.nytimes.com/video/movies/100000002631361/movie-review-grudge-match.html
Banksy Works Defaced Near Site of Sundance Festival,2014-01-03,https://artsbeat.blogs.nytimes.com/2014/01/03/banksy-works-defaced-near-site-of-sundance-festival/
Jos. A. Bank Amends Its Poison Pill,2014-01-03,https://dealbook.nytimes.com/2014/01/03/jos-a-bank-amends-its-poison-pill/
Movie Review: 'Lone Survivor',2014-01-03,https://www.nytimes.com/video/movies/100000002631364/movie-review-lone-survivor.html
Two Who Got 2013 Right See 2014 as Much the Same,2014-01-04,https://www.nytimes.com/2014/01/04/business/2014-is-looking-a-lot-like-2013.html
Justices Are Asked to Reject Nuns’ Challenge to Health Law,2014-01-04,https://www.nytimes.com/2014/01/04/us/politics/obama-administration-urges-court-to-reject-nuns-health-law-challenge.html
Investors ponder Turkey's uncertainty,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631426/investors-ponder-turkeys-uncertainty.html
Chinese Rare-Earths Producer Acquires Mining Firms,2014-01-04,https://www.nytimes.com/2014/01/04/business/international/chinese-rare-earths-producer-acquires-mining-firms.html
Carjacker Steals Truck From Owner Shoveling Snow in West Village,2014-01-04,https://www.nytimes.com/2014/01/04/nyregion/carjacker-steals-truck-from-owner-shoveling-snow-in-west-village.html
"Football, War and the Workplace",2014-01-03,https://dealbook.nytimes.com/2014/01/03/football-war-and-the-workplace/
Times Minute | Scenes From the Snowstorm,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631448/times-minute-scenes-from-the-snowstorm.html
Chief of Rémy Cointreau Resigns After Slide in Demand From China,2014-01-04,https://www.nytimes.com/2014/01/04/business/international/chief-of-remy-cointreau-resigns-after-slide-in-demand-from-china.html
Pro-Mursi supporters clash with police across Egypt,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631445/pro-mursi-supporters-clash-with-police-across-egypt.html
Times Minute | Scenes From the Snowstorm,2014-01-03,https://www.nytimes.com/news/minute/2014/01/03/times-minute-scenes-from-the-snowstorm/
"The Gun Report: January 3, 2014",2014-01-03,https://nocera.blogs.nytimes.com/2014/01/03/the-gun-report-january-3-2014/
Popcast: The Year in Jazz,2014-01-03,https://artsbeat.blogs.nytimes.com/2014/01/03/popcast-the-year-in-jazz-2/
Over 180 arrested in major China drug raid,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631460/over-180-arrested-in-major-china-drug-raid.html
"Big Ticket | Two Faces of Luxury, $15.5 Million Each",2014-01-03,https://cityroom.blogs.nytimes.com/2014/01/03/big-ticket-two-faces-of-luxury-15-5-million-each/
2014 markets - bubble or not?,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631480/2014-markets-bubble-or-not.html
Storm Shows Off a Less Stoic Mayor Now in Charge,2014-01-04,https://www.nytimes.com/2014/01/04/nyregion/storm-shows-off-a-less-stoic-mayor-now-in-charge.html
Are Sugary Drinks Fattening? Depends Who You Ask,2014-01-03,https://well.blogs.nytimes.com/2014/01/03/are-sugary-drinks-fattening-depends-who-you-ask/
Book Review Podcast: Diving Into the Wreck,2014-01-03,https://artsbeat.blogs.nytimes.com/2014/01/03/book-review-podcast-diving-into-the-wreck/
First winter storm of the year brings blizzard conditions,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631498/first-winter-storm-of-the-year-brings-blizzard-conditions.html
A Makeover for the Affinia 50 in New York,2014-01-03,https://intransit.blogs.nytimes.com/2014/01/03/a-makeover-for-the-affinia-50-in-new-york/
Divining a 5-Year Investment Strategy,2014-01-04,https://www.nytimes.com/2014/01/04/your-money/creating-a-five-year-investment-plan-without-tea-leaves.html
Car bomb in Iraq kills at least 12,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631540/car-bomb-in-iraq-kills-at-least-12.html
U.S. Winter Training Camp Tilts Toward M.L.S.,2014-01-04,https://www.nytimes.com/2014/01/04/sports/soccer/klinsmann-names-us-roster-for-january-camp.html
Is 2014 the Year of the Connected Home? ,2014-01-03,https://bits.blogs.nytimes.com/2014/01/03/is-2014-the-year-of-the-connected-home/
Bad weather woes for Europe and U.S.,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631556/bad-weather-woes-for-europe-and-us.html
Justin Timberlake Album Was the Top Seller in a Diminished Market,2014-01-03,https://artsbeat.blogs.nytimes.com/2014/01/03/justin-timberlake-album-was-the-top-seller-in-a-diminished-market/
Unemployed in Europe Stymied by Lack of Technology Skills,2014-01-04,https://www.nytimes.com/2014/01/04/business/international/unemployed-in-europe-hobbled-by-lack-of-technology-skills.html
"Stranded Antarctic Ship Story, Like the Ice, Will Not Let Go ",2014-01-03,https://thelede.blogs.nytimes.com/2014/01/03/stranded-antarctic-ship-story-like-the-ice-will-not-let-go/
Duck Dynasty Diversifies,2014-01-03,https://takingnote.blogs.nytimes.com/2014/01/03/the-duck-dynasty-diversifies/
Writers Guild Unveils Picks for Screenplay Categories,2014-01-03,https://carpetbagger.blogs.nytimes.com/2014/01/03/writers-guild-unveils-picks-for-screenplay-categories/
Access to Abortion Falling as States Pass Restrictions,2014-01-04,https://www.nytimes.com/2014/01/04/us/women-losing-access-to-abortion-as-opponents-gain-ground-in-state-legislatures.html
AT&T Offers Customers Credit for Leaving T-Mobile,2014-01-03,https://bits.blogs.nytimes.com/2014/01/03/att-offers-customers-credit-for-leaving-t-mobile/
Daughter of Palestinian Envoy Killed in Czech Republic Suspects Foul Play,2014-01-04,https://www.nytimes.com/2014/01/04/world/middleeast/palestinian-envoy-killed-in-czech-republic.html
World War II Bomb Kills One Person in Germany,2014-01-04,https://www.nytimes.com/2014/01/04/world/europe/world-war-ii-bomb-kills-one-person-in-germany.html
Momentum Builds for 'Hustle' and 'Dallas' as 'Llewyn' Lags,2014-01-03,https://carpetbagger.blogs.nytimes.com/2014/01/03/momentum-builds-for-hustle-and-dallas-as-llewyn-lags/
Court Grants Secrecy for Memo on Phone Data,2014-01-04,https://www.nytimes.com/2014/01/04/us/court-backs-shielding-of-legal-memo-on-phone-records.html
Israel and U.S. Test Interceptor Missile,2014-01-04,https://www.nytimes.com/2014/01/04/world/middleeast/israel-and-us-test-interceptor-missile.html
"WWII bomb explodes in Germany, kills one person",2014-01-03,https://www.nytimes.com/video/multimedia/100000002631641/wwii-bomb-explodes-in-germany-kills-one-person.html
Clip: 'Inside Llewyn Davis',2014-01-03,https://www.nytimes.com/video/movies/100000002631648/clip-inside-llewyn-davis.html
Clip: 'Inside Llewyn Davis',2014-01-03,https://www.nytimes.com/video/movies/100000002631668/clip-inside-llewyn-davis.html
Wooing Filmgoers Through Their Ears,2014-01-04,https://www.nytimes.com/2014/01/04/movies/awardsseason/hoping-that-llewyn-davis-sounds-like-a-best-picture.html
A Lexicon of Instant Argot,2014-01-04,https://www.nytimes.com/2014/01/04/technology/a-lexicon-of-the-internet-updated-by-its-users.html
Spinach Salad With Prosciutto,2014-01-03,https://www.nytimes.com/video/dining/100000002631531/spinach-salad-with-prosciutto.html
"Bradley, Former U.S. and Egypt Coach, Joins Norwegian Club",2014-01-04,https://www.nytimes.com/2014/01/04/sports/soccer/bradley-former-us-and-egypt-coach-joins-norwegian-club.html
Obama Announces Gun Control Actions,2014-01-03,https://thecaucus.blogs.nytimes.com/2014/01/03/obama-announces-gun-control-actions/
An Artistic Armchair Travel Platform That Visits the World's Most Amazing Places ,2014-01-03,https://tmagazine.blogs.nytimes.com/2014/01/03/site-to-be-seen-an-artistic-armchair-travel-platform-that-visits-the-worlds-most-amazing-places/
Clip: 'Another Day Another Time',2014-01-03,https://www.nytimes.com/video/movies/100000002631725/clip-another-day-another-time.html
Cyberdeal Hits the Sweet Spot,2014-01-03,https://dealbook.nytimes.com/2014/01/03/cyberdeal-hits-the-sweet-spot/
"Walker severely burned in crash, WGA announces award noms",2014-01-03,https://www.nytimes.com/video/multimedia/100000002631776/walker-severely-burned-in-crash-wga-announces-award-noms.html
Annual Sales for American Automakers Reach a 6-Year High,2014-01-04,https://www.nytimes.com/2014/01/04/business/annual-sales-for-us-automakers-reach-6-year-high.html
"In Britain, Housing Prices Rise the Fastest Since 2006",2014-01-04,https://www.nytimes.com/2014/01/04/business/international/housing-prices-rise-at-brisk-pace-in-britain.html
Winter storm sparks travel nightmare,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631794/winter-storm-sparks-travel-nightmare.html
Ski-suited Putin launches Olympic inspections,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631796/ski-suited-putin-launches-olympic-inspections.html
British Company Names Year's Best Album Covers,2014-01-03,https://artsbeat.blogs.nytimes.com/2014/01/03/british-company-names-years-best-album-covers/
Williams Continues Dominance of Sharapova,2014-01-04,https://www.nytimes.com/2014/01/04/sports/tennis/williams-continues-dominance-of-sharapova.html
"Arctic Temperatures for Players and Fans, but No Blackouts on TV",2014-01-04,https://www.nytimes.com/2014/01/04/sports/football/nfl-playoffs-cold-with-chance-of-a-tv-blackout.html
"With Crisis Behind Him, S.E.C.'s Co-Chief of Enforcement Is Leaving",2014-01-03,https://dealbook.nytimes.com/2014/01/03/s-e-c-s-co-chief-of-enforcement-is-leaving/
Sunnis join soldiers to fight al Qaeda in Iraq,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631893/sunnis-join-soldiers-to-fight-al-qaeda-in-iraq.html
Funerals in Lebanon,2014-01-03,https://www.nytimes.com/video/multimedia/100000002631899/funerals-in-lebanon.html
N.H.T.S.A Tells Child Seat Manufacturer to Conduct Recall; Chevrolet Pickups and Range Rovers Are Also Recalled,2014-01-04,https://www.nytimes.com/2014/01/04/automobiles/nhtsa-issues-recalls-for-car-seats-chevrolet-pickups-and-range-rovers.html
More About Jerry Goodman,2014-01-03,https://krugman.blogs.nytimes.com/2014/01/03/more-about-jerry-goodman/
General Cleburne's Radical Plan,2014-01-03,https://opinionator.blogs.nytimes.com/2014/01/03/general-cleburnes-radical-plan/
Videos of Fighters and Air Raids in Iraq's Anbar Province,2014-01-03,https://thelede.blogs.nytimes.com/2014/01/03/videos-of-fighters-and-air-raids-in-iraqs-anbar-province/
Evangelicals Find Themselves in the Midst of a Calvinist Revival,2014-01-04,https://www.nytimes.com/2014/01/04/us/a-calvinist-revival-for-evangelicals.html
The Alien Hunter as Lounge Lizard,2014-01-04,https://www.nytimes.com/2014/01/04/arts/television/space-dandy-makes-its-us-premiere-on-adult-swim.html
Pictures of the Day: New York and Elsewhere,2014-01-03,https://lens.blogs.nytimes.com/2014/01/03/pictures-of-the-day-new-york-and-elsewhere-24/
"Dominant in Dome, Saints Face Tough Road as They Try to Defy Trends",2014-01-04,https://www.nytimes.com/2014/01/04/sports/football/past-playoffs-suggest-hard-road-for-saints.html
Reclaiming Fatherhood After Afghanistan,2014-01-03,https://atwar.blogs.nytimes.com/2014/01/03/reclaiming-fatherhood-after-afghanistan/
Ask About 'The House Edge',2014-01-03,https://economix.blogs.nytimes.com/2014/01/03/ask-about-the-house-edge/
"Reprising a Lindberg: Same Cast, New Date",2014-01-04,https://www.nytimes.com/2014/01/04/arts/music/yefim-bronfman-performs-with-the-philharmonic.html
Visual Portents of a Silent Bolt of Thunder,2014-01-04,https://www.nytimes.com/2014/01/04/arts/music/momas-there-will-never-be-silence-about-john-cage.html
Week in Pictures for Jan. 3,2014-01-03,https://cityroom.blogs.nytimes.com/2014/01/03/week-in-pictures-for-jan-3/
In Praise of Art Laffer,2014-01-03,https://krugman.blogs.nytimes.com/2014/01/03/in-praise-of-art-laffer/
Palestinian Teenager Dies of Wounds From Israeli Gunfire,2014-01-04,https://www.nytimes.com/2014/01/04/world/middleeast/palestinian-teenager-dies-of-wounds.html
Israel tests Arrow missile shield,2014-01-03,https://www.nytimes.com/video/multimedia/100000002632183/israel-tests-arrow-missile-shield.html
"A Night at the Opera, Lost in the Memory of Another",2014-01-03,https://cityroom.blogs.nytimes.com/2014/01/03/a-night-at-the-opera-lost-in-the-memory-of-another/
"Qaeda-Linked Insurgents Clash With Other Rebels in Syria, as Schism Grows",2014-01-04,https://www.nytimes.com/2014/01/04/world/middleeast/qaeda-insurgents-in-syria.html
German Politician’s Rush to Lobbying Brings Scorn,2014-01-04,https://www.nytimes.com/2014/01/04/world/europe/german-politician-business.html
Feeling For | The Ultimate Vintage E-Shop for Fashion Fanatics ,2014-01-03,https://tmagazine.blogs.nytimes.com/2014/01/03/feeling-for-the-ultimate-vintage-e-shop-for-fashion-fanatics/
Bill Cunningham | Wonderland,2014-01-03,https://www.nytimes.com/video/fashion/100000002632206/bill-cunningham-wonderland.html
Not All the Days Were Good,2014-01-04,https://www.nytimes.com/2014/01/04/arts/music/stacy-sullivan-as-peggy-lee-sings-at-the-metropolitan-room.html
